time, step, current, voltage, chgAh, disAh
19297.0110, 11.0000, -0.7685, 2.8041, 0.0245, 0.0000,
19298.0110, 11.0000, -0.7680, 2.8056, 0.0247, 0.0000,
19299.0110, 11.0000, -0.7686, 2.8072, 0.0250, 0.0000,
19300.0110, 11.0000, -0.7673, 2.8086, 0.0252, 0.0000,
19301.0110, 11.0000, -0.7673, 2.8101, 0.0254, 0.0000,
19302.0110, 11.0000, -0.7673, 2.8116, 0.0256, 0.0000,
19303.0110, 11.0000, -0.7679, 2.8131, 0.0258, 0.0000,
19304.0110, 11.0000, -0.7693, 2.8146, 0.0260, 0.0000,
19305.0110, 11.0000, -0.7687, 2.8160, 0.0262, 0.0000,
19306.0110, 11.0000, -0.7678, 2.8173, 0.0265, 0.0000,
19307.0110, 11.0000, -0.7688, 2.8189, 0.0267, 0.0000,
19308.0110, 11.0000, -0.7673, 2.8203, 0.0269, 0.0000,
19309.0110, 11.0000, -0.7673, 2.8218, 0.0271, 0.0000,
19310.0110, 11.0000, -0.7677, 2.8232, 0.0273, 0.0000,
19311.0110, 11.0000, -0.7697, 2.8245, 0.0275, 0.0000,
19312.0110, 11.0000, -0.7709, 2.8259, 0.0277, 0.0000,
19313.0110, 11.0000, -0.7689, 2.8273, 0.0279, 0.0000,
19314.0110, 11.0000, -0.7673, 2.8288, 0.0282, 0.0000,
19315.0110, 11.0000, -0.7673, 2.8300, 0.0284, 0.0000,
19316.0110, 11.0000, -0.7675, 2.8313, 0.0286, 0.0000,
19317.0110, 11.0000, -0.7688, 2.8327, 0.0288, 0.0000,
19318.0110, 11.0000, -0.7657, 2.8340, 0.0290, 0.0000,
19319.0110, 11.0000, -0.7691, 2.8354, 0.0292, 0.0000,
19320.0110, 11.0000, -0.7674, 2.8367, 0.0294, 0.0000,
19321.0110, 11.0000, -0.7691, 2.8380, 0.0297, 0.0000,
19322.0110, 11.0000, -0.7654, 2.8391, 0.0299, 0.0000,
19323.0110, 11.0000, -0.7673, 2.8405, 0.0301, 0.0000,
19324.0110, 11.0000, -0.7673, 2.8418, 0.0303, 0.0000,
19325.0110, 11.0000, -0.7673, 2.8431, 0.0305, 0.0000,
19326.0110, 11.0000, -0.7673, 2.8446, 0.0307, 0.0000,
19327.0110, 11.0000, -0.7673, 2.8457, 0.0309, 0.0000,
19328.0110, 11.0000, -0.7692, 2.8470, 0.0311, 0.0000,
19329.0110, 11.0000, -0.7711, 2.8484, 0.0314, 0.0000,
19330.0110, 11.0000, -0.7676, 2.8495, 0.0316, 0.0000,
19331.0110, 11.0000, -0.7673, 2.8507, 0.0318, 0.0000,
19332.0110, 11.0000, -0.7673, 2.8519, 0.0320, 0.0000,
19333.0110, 11.0000, -0.7673, 2.8532, 0.0322, 0.0000,
19334.0110, 11.0000, -0.7673, 2.8544, 0.0324, 0.0000,
19335.0110, 11.0000, -0.7690, 2.8556, 0.0326, 0.0000,
19336.0110, 11.0000, -0.7693, 2.8568, 0.0329, 0.0000,
19337.0110, 11.0000, -0.7693, 2.8580, 0.0331, 0.0000,
19338.0110, 11.0000, -0.7676, 2.8592, 0.0333, 0.0000,
19339.0110, 11.0000, -0.7673, 2.8604, 0.0335, 0.0000,
19340.0110, 11.0000, -0.7689, 2.8616, 0.0337, 0.0000,
19341.0110, 11.0000, -0.7662, 2.8628, 0.0339, 0.0000,
19342.0110, 11.0000, -0.7668, 2.8639, 0.0341, 0.0000,
19343.0110, 11.0000, -0.7688, 2.8650, 0.0343, 0.0000,
19344.0110, 11.0000, -0.7693, 2.8662, 0.0346, 0.0000,
19345.0110, 11.0000, -0.7693, 2.8675, 0.0348, 0.0000,
19346.0110, 11.0000, -0.7693, 2.8685, 0.0350, 0.0000,
19347.0110, 11.0000, -0.7679, 2.8696, 0.0352, 0.0000,
19348.0110, 11.0000, -0.7673, 2.8707, 0.0354, 0.0000,
19349.0110, 11.0000, -0.7673, 2.8719, 0.0356, 0.0000,
19350.0110, 11.0000, -0.7673, 2.8730, 0.0358, 0.0000,
19351.0110, 11.0000, -0.7673, 2.8740, 0.0361, 0.0000,
19352.0110, 11.0000, -0.7685, 2.8752, 0.0363, 0.0000,
19353.0110, 11.0000, -0.7681, 2.8763, 0.0365, 0.0000,
19354.0110, 11.0000, -0.7673, 2.8773, 0.0367, 0.0000,
19355.0110, 11.0000, -0.7673, 2.8784, 0.0369, 0.0000,
19356.0110, 11.0000, -0.7673, 2.8795, 0.0371, 0.0000,
19357.0110, 11.0000, -0.7673, 2.8805, 0.0373, 0.0000,
19358.0110, 11.0000, -0.7673, 2.8817, 0.0375, 0.0000,
19359.0110, 11.0000, -0.7694, 2.8828, 0.0378, 0.0000,
19360.0110, 11.0000, -0.7702, 2.8839, 0.0380, 0.0000,
19361.0110, 11.0000, -0.7693, 2.8849, 0.0382, 0.0000,
19362.0110, 11.0000, -0.7683, 2.8859, 0.0384, 0.0000,
19363.0110, 11.0000, -0.7663, 2.8869, 0.0386, 0.0000,
19364.0110, 11.0000, -0.7662, 2.8879, 0.0388, 0.0000,
19365.0110, 11.0000, -0.7673, 2.8890, 0.0390, 0.0000,
19366.0110, 11.0000, -0.7664, 2.8901, 0.0393, 0.0000,
19367.0110, 11.0000, -0.7670, 2.8910, 0.0395, 0.0000,
19368.0110, 11.0000, -0.7693, 2.8921, 0.0397, 0.0000,
19369.0110, 11.0000, -0.7693, 2.8931, 0.0399, 0.0000,
19370.0110, 11.0000, -0.7685, 2.8942, 0.0401, 0.0000,
19371.0110, 11.0000, -0.7673, 2.8952, 0.0403, 0.0000,
19372.0110, 11.0000, -0.7673, 2.8961, 0.0405, 0.0000,
19373.0110, 11.0000, -0.7673, 2.8970, 0.0407, 0.0000,
19374.0110, 11.0000, -0.7666, 2.8981, 0.0410, 0.0000,
19375.0110, 11.0000, -0.7659, 2.8991, 0.0412, 0.0000,
19376.0110, 11.0000, -0.7685, 2.9002, 0.0414, 0.0000,
19377.0110, 11.0000, -0.7713, 2.9012, 0.0416, 0.0000,
19378.0110, 11.0000, -0.7702, 2.9021, 0.0418, 0.0000,
19379.0110, 11.0000, -0.7673, 2.9029, 0.0420, 0.0000,
19380.0110, 11.0000, -0.7678, 2.9039, 0.0422, 0.0000,
19381.0110, 11.0000, -0.7688, 2.9050, 0.0425, 0.0000,
19382.0110, 11.0000, -0.7673, 2.9058, 0.0427, 0.0000,
19383.0110, 11.0000, -0.7677, 2.9068, 0.0429, 0.0000,
19384.0110, 11.0000, -0.7689, 2.9078, 0.0431, 0.0000,
19385.0110, 11.0000, -0.7680, 2.9088, 0.0433, 0.0000,
19386.0110, 11.0000, -0.7709, 2.9097, 0.0435, 0.0000,
19387.0110, 11.0000, -0.7690, 2.9106, 0.0437, 0.0000,
19388.0110, 11.0000, -0.7673, 2.9116, 0.0439, 0.0000,
19389.0110, 11.0000, -0.7675, 2.9125, 0.0442, 0.0000,
19390.0110, 11.0000, -0.7691, 2.9133, 0.0444, 0.0000,
19391.0110, 11.0000, -0.7675, 2.9142, 0.0446, 0.0000,
19392.0110, 11.0000, -0.7693, 2.9153, 0.0448, 0.0000,
19393.0110, 11.0000, -0.7693, 2.9161, 0.0450, 0.0000,
19394.0110, 11.0000, -0.7693, 2.9169, 0.0452, 0.0000,
19395.0110, 11.0000, -0.7691, 2.9178, 0.0454, 0.0000,
19396.0110, 11.0000, -0.7653, 2.9187, 0.0457, 0.0000,
19397.0110, 11.0000, -0.7673, 2.9198, 0.0459, 0.0000,
19398.0110, 11.0000, -0.7673, 2.9206, 0.0461, 0.0000,
19399.0110, 11.0000, -0.7673, 2.9214, 0.0463, 0.0000,
19400.0110, 11.0000, -0.7673, 2.9223, 0.0465, 0.0000,
19401.0110, 11.0000, -0.7692, 2.9231, 0.0467, 0.0000,
19402.0110, 11.0000, -0.7693, 2.9240, 0.0469, 0.0000,
19403.0110, 11.0000, -0.7693, 2.9249, 0.0472, 0.0000,
19404.0110, 11.0000, -0.7675, 2.9257, 0.0474, 0.0000,
19405.0110, 11.0000, -0.7655, 2.9265, 0.0476, 0.0000,
19406.0110, 11.0000, -0.7670, 2.9275, 0.0478, 0.0000,
19407.0110, 11.0000, -0.7690, 2.9284, 0.0480, 0.0000,
19408.0110, 11.0000, -0.7693, 2.9293, 0.0482, 0.0000,
19409.0110, 11.0000, -0.7693, 2.9301, 0.0484, 0.0000,
19410.0110, 11.0000, -0.7709, 2.9310, 0.0486, 0.0000,
19411.0110, 11.0000, -0.7696, 2.9317, 0.0489, 0.0000,
19412.0110, 11.0000, -0.7693, 2.9326, 0.0491, 0.0000,
19413.0110, 11.0000, -0.7677, 2.9334, 0.0493, 0.0000,
19414.0110, 11.0000, -0.7673, 2.9342, 0.0495, 0.0000,
19415.0110, 11.0000, -0.7658, 2.9350, 0.0497, 0.0000,
19416.0110, 11.0000, -0.7668, 2.9358, 0.0499, 0.0000,
19417.0110, 11.0000, -0.7687, 2.9365, 0.0501, 0.0000,
19418.0110, 11.0000, -0.7707, 2.9374, 0.0504, 0.0000,
19419.0110, 11.0000, -0.7685, 2.9382, 0.0506, 0.0000,
19420.0110, 11.0000, -0.7687, 2.9390, 0.0508, 0.0000,
19421.0110, 11.0000, -0.7679, 2.9400, 0.0510, 0.0000,
19422.0110, 11.0000, -0.7673, 2.9407, 0.0512, 0.0000,
19423.0110, 11.0000, -0.7673, 2.9415, 0.0514, 0.0000,
19424.0110, 11.0000, -0.7685, 2.9424, 0.0516, 0.0000,
19425.0110, 11.0000, -0.7680, 2.9431, 0.0518, 0.0000,
19426.0110, 11.0000, -0.7697, 2.9440, 0.0521, 0.0000,
19427.0110, 11.0000, -0.7689, 2.9447, 0.0523, 0.0000,
19428.0110, 11.0000, -0.7673, 2.9454, 0.0525, 0.0000,
19429.0110, 11.0000, -0.7662, 2.9461, 0.0527, 0.0000,
19430.0110, 11.0000, -0.7653, 2.9470, 0.0529, 0.0000,
19431.0110, 11.0000, -0.7664, 2.9478, 0.0531, 0.0000,
19432.0110, 11.0000, -0.7694, 2.9486, 0.0533, 0.0000,
19433.0110, 11.0000, -0.7702, 2.9494, 0.0536, 0.0000,
19434.0110, 11.0000, -0.7693, 2.9501, 0.0538, 0.0000,
19435.0110, 11.0000, -0.7693, 2.9508, 0.0540, 0.0000,
19436.0110, 11.0000, -0.7683, 2.9516, 0.0542, 0.0000,
19437.0110, 11.0000, -0.7673, 2.9524, 0.0544, 0.0000,
19438.0110, 11.0000, -0.7682, 2.9532, 0.0546, 0.0000,
19439.0110, 11.0000, -0.7684, 2.9539, 0.0548, 0.0000,
19440.0110, 11.0000, -0.7681, 2.9546, 0.0550, 0.0000,
19441.0110, 11.0000, -0.7693, 2.9554, 0.0553, 0.0000,
19442.0110, 11.0000, -0.7693, 2.9562, 0.0555, 0.0000,
19443.0110, 11.0000, -0.7685, 2.9570, 0.0557, 0.0000,
19444.0110, 11.0000, -0.7673, 2.9576, 0.0559, 0.0000,
19445.0110, 11.0000, -0.7673, 2.9583, 0.0561, 0.0000,
19446.0110, 11.0000, -0.7673, 2.9590, 0.0563, 0.0000,
19447.0110, 11.0000, -0.7673, 2.9597, 0.0565, 0.0000,
19448.0110, 11.0000, -0.7679, 2.9605, 0.0568, 0.0000,
19449.0110, 11.0000, -0.7693, 2.9613, 0.0570, 0.0000,
19450.0110, 11.0000, -0.7693, 2.9620, 0.0572, 0.0000,
19451.0110, 11.0000, -0.7688, 2.9628, 0.0574, 0.0000,
19452.0110, 11.0000, -0.7673, 2.9635, 0.0576, 0.0000,
19453.0110, 11.0000, -0.7673, 2.9642, 0.0578, 0.0000,
19454.0110, 11.0000, -0.7669, 2.9648, 0.0580, 0.0000,
19455.0110, 11.0000, -0.7657, 2.9655, 0.0582, 0.0000,
19456.0110, 11.0000, -0.7669, 2.9662, 0.0585, 0.0000,
19457.0110, 11.0000, -0.7660, 2.9671, 0.0587, 0.0000,
19458.0110, 11.0000, -0.7693, 2.9677, 0.0589, 0.0000,
19459.0110, 11.0000, -0.7693, 2.9684, 0.0591, 0.0000,
19460.0110, 11.0000, -0.7690, 2.9693, 0.0593, 0.0000,
19461.0110, 11.0000, -0.7673, 2.9698, 0.0595, 0.0000,
19462.0110, 11.0000, -0.7673, 2.9705, 0.0597, 0.0000,
19463.0110, 11.0000, -0.7673, 2.9711, 0.0600, 0.0000,
19464.0110, 11.0000, -0.7673, 2.9719, 0.0602, 0.0000,
19465.0110, 11.0000, -0.7674, 2.9725, 0.0604, 0.0000,
19466.0110, 11.0000, -0.7693, 2.9732, 0.0606, 0.0000,
19467.0110, 11.0000, -0.7693, 2.9740, 0.0608, 0.0000,
19468.0110, 11.0000, -0.7693, 2.9748, 0.0610, 0.0000,
19469.0110, 11.0000, -0.7692, 2.9753, 0.0612, 0.0000,
19470.0110, 11.0000, -0.7673, 2.9759, 0.0614, 0.0000,
19471.0110, 11.0000, -0.7692, 2.9767, 0.0617, 0.0000,
19472.0110, 11.0000, -0.7673, 2.9775, 0.0619, 0.0000,
19473.0110, 11.0000, -0.7654, 2.9780, 0.0621, 0.0000,
19474.0110, 11.0000, -0.7690, 2.9786, 0.0623, 0.0000,
19475.0110, 11.0000, -0.7693, 2.9793, 0.0625, 0.0000,
19476.0110, 11.0000, -0.7675, 2.9801, 0.0627, 0.0000,
19477.0110, 11.0000, -0.7673, 2.9806, 0.0629, 0.0000,
19478.0110, 11.0000, -0.7673, 2.9814, 0.0632, 0.0000,
19479.0110, 11.0000, -0.7673, 2.9820, 0.0634, 0.0000,
19480.0110, 11.0000, -0.7673, 2.9825, 0.0636, 0.0000,
19481.0110, 11.0000, -0.7656, 2.9831, 0.0638, 0.0000,
19482.0110, 11.0000, -0.7686, 2.9841, 0.0640, 0.0000,
19483.0110, 11.0000, -0.7709, 2.9848, 0.0642, 0.0000,
19484.0110, 11.0000, -0.7681, 2.9854, 0.0644, 0.0000,
19485.0110, 11.0000, -0.7689, 2.9860, 0.0646, 0.0000,
19486.0110, 11.0000, -0.7677, 2.9867, 0.0649, 0.0000,
19487.0110, 11.0000, -0.7673, 2.9873, 0.0651, 0.0000,
19488.0110, 11.0000, -0.7673, 2.9878, 0.0653, 0.0000,
19489.0110, 11.0000, -0.7673, 2.9886, 0.0655, 0.0000,
19490.0110, 11.0000, -0.7702, 2.9894, 0.0657, 0.0000,
19491.0110, 11.0000, -0.7698, 2.9899, 0.0659, 0.0000,
19492.0110, 11.0000, -0.7679, 2.9904, 0.0661, 0.0000,
19493.0110, 11.0000, -0.7673, 2.9911, 0.0664, 0.0000,
19494.0110, 11.0000, -0.7673, 2.9918, 0.0666, 0.0000,
19495.0110, 11.0000, -0.7673, 2.9925, 0.0668, 0.0000,
19496.0110, 11.0000, -0.7686, 2.9931, 0.0670, 0.0000,
19497.0110, 11.0000, -0.7693, 2.9936, 0.0672, 0.0000,
19498.0110, 11.0000, -0.7693, 2.9942, 0.0674, 0.0000,
19499.0110, 11.0000, -0.7693, 2.9949, 0.0676, 0.0000,
19500.0110, 11.0000, -0.7693, 2.9956, 0.0678, 0.0000,
19501.0110, 11.0000, -0.7693, 2.9962, 0.0681, 0.0000,
19502.0110, 11.0000, -0.7682, 2.9967, 0.0683, 0.0000,
19503.0110, 11.0000, -0.7673, 2.9974, 0.0685, 0.0000,
19504.0110, 11.0000, -0.7673, 2.9981, 0.0687, 0.0000,
19505.0110, 11.0000, -0.7673, 2.9986, 0.0689, 0.0000,
19506.0110, 11.0000, -0.7693, 2.9991, 0.0691, 0.0000,
19507.0110, 11.0000, -0.7703, 2.9998, 0.0693, 0.0000,
19508.0110, 11.0000, -0.7683, 3.0004, 0.0696, 0.0000,
19509.0110, 11.0000, -0.7682, 3.0010, 0.0698, 0.0000,
19510.0110, 11.0000, -0.7684, 3.0016, 0.0700, 0.0000,
19511.0110, 11.0000, -0.7673, 3.0022, 0.0702, 0.0000,
19512.0110, 11.0000, -0.7665, 3.0027, 0.0704, 0.0000,
19513.0110, 11.0000, -0.7661, 3.0034, 0.0706, 0.0000,
19514.0110, 11.0000, -0.7681, 3.0040, 0.0708, 0.0000,
19515.0110, 11.0000, -0.7700, 3.0046, 0.0710, 0.0000,
19516.0110, 11.0000, -0.7691, 3.0052, 0.0713, 0.0000,
19517.0110, 11.0000, -0.7660, 3.0057, 0.0715, 0.0000,
19518.0110, 11.0000, -0.7680, 3.0063, 0.0717, 0.0000,
19519.0110, 11.0000, -0.7686, 3.0070, 0.0719, 0.0000,
19520.0110, 11.0000, -0.7673, 3.0075, 0.0721, 0.0000,
19521.0110, 11.0000, -0.7673, 3.0081, 0.0723, 0.0000,
19522.0110, 11.0000, -0.7678, 3.0087, 0.0725, 0.0000,
19523.0110, 11.0000, -0.7687, 3.0094, 0.0728, 0.0000,
19524.0110, 11.0000, -0.7673, 3.0098, 0.0730, 0.0000,
19525.0110, 11.0000, -0.7673, 3.0104, 0.0732, 0.0000,
19526.0110, 11.0000, -0.7673, 3.0110, 0.0734, 0.0000,
19527.0110, 11.0000, -0.7669, 3.0115, 0.0736, 0.0000,
19528.0110, 11.0000, -0.7657, 3.0121, 0.0738, 0.0000,
19529.0110, 11.0000, -0.7677, 3.0127, 0.0740, 0.0000,
19530.0110, 11.0000, -0.7693, 3.0135, 0.0742, 0.0000,
19531.0110, 11.0000, -0.7696, 3.0141, 0.0745, 0.0000,
19532.0110, 11.0000, -0.7704, 3.0145, 0.0747, 0.0000,
19533.0110, 11.0000, -0.7656, 3.0149, 0.0749, 0.0000,
19534.0110, 11.0000, -0.7673, 3.0157, 0.0751, 0.0000,
19535.0110, 11.0000, -0.7673, 3.0162, 0.0753, 0.0000,
19536.0110, 11.0000, -0.7673, 3.0168, 0.0755, 0.0000,
19537.0110, 11.0000, -0.7673, 3.0173, 0.0757, 0.0000,
19538.0110, 11.0000, -0.7675, 3.0181, 0.0760, 0.0000,
19539.0110, 11.0000, -0.7712, 3.0186, 0.0762, 0.0000,
19540.0110, 11.0000, -0.7693, 3.0191, 0.0764, 0.0000,
19541.0110, 11.0000, -0.7692, 3.0195, 0.0766, 0.0000,
19542.0110, 11.0000, -0.7673, 3.0200, 0.0768, 0.0000,
19543.0110, 11.0000, -0.7693, 3.0207, 0.0770, 0.0000,
19544.0110, 11.0000, -0.7654, 3.0211, 0.0772, 0.0000,
19545.0110, 11.0000, -0.7691, 3.0218, 0.0774, 0.0000,
19546.0110, 11.0000, -0.7655, 3.0223, 0.0777, 0.0000,
19547.0110, 11.0000, -0.7690, 3.0229, 0.0779, 0.0000,
19548.0110, 11.0000, -0.7693, 3.0234, 0.0781, 0.0000,
19549.0110, 11.0000, -0.7657, 3.0239, 0.0783, 0.0000,
19550.0110, 11.0000, -0.7689, 3.0245, 0.0785, 0.0000,
19551.0110, 11.0000, -0.7675, 3.0250, 0.0787, 0.0000,
19552.0110, 11.0000, -0.7673, 3.0256, 0.0789, 0.0000,
19553.0110, 11.0000, -0.7673, 3.0263, 0.0792, 0.0000,
19554.0110, 11.0000, -0.7673, 3.0266, 0.0794, 0.0000,
19555.0110, 11.0000, -0.7689, 3.0272, 0.0796, 0.0000,
19556.0110, 11.0000, -0.7693, 3.0277, 0.0798, 0.0000,
19557.0110, 11.0000, -0.7677, 3.0282, 0.0800, 0.0000,
19558.0110, 11.0000, -0.7673, 3.0288, 0.0802, 0.0000,
