time, step, current, voltage, chgAh, disAh
6901.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6902.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6903.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6904.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6905.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6906.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6907.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6908.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6909.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6910.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6911.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6912.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6913.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6914.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6915.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6916.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6917.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6918.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6919.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6920.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6921.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6922.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6923.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6924.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6925.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6926.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6927.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6928.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6929.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6930.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6931.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6932.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6933.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6934.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6935.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6936.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6937.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6938.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6939.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6940.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6941.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6942.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6943.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6944.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6945.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6946.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6947.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6948.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6949.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6950.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6951.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6952.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6953.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6954.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6955.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6956.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6957.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6958.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6959.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6960.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6961.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6962.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6963.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6964.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6965.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6966.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6967.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6968.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6969.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6970.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6971.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6972.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6973.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6974.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6975.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6976.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6977.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6978.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6979.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6980.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6981.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6982.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6983.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6984.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6985.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6986.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6987.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6988.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6989.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6990.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6991.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6992.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6993.0212, 1.0000, -0.0000, 3.5865, 0.0000, 0.0000,
6994.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6995.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6996.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6997.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6998.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
6999.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7000.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7001.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7002.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7003.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7004.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7005.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7006.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7007.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7008.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7009.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7010.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7011.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7012.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7013.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7014.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
7015.0212, 1.0000, -0.0000, 3.5864, 0.0000, 0.0000,
