time, step, current, voltage, chgAh, disAh
6901.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6902.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6903.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6904.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6905.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6906.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6907.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6908.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6909.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6910.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6911.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6912.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6913.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6914.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6915.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6916.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6917.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6918.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6919.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6920.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6921.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6922.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6923.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6924.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6925.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6926.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6927.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6928.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6929.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6930.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6931.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6932.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6933.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6934.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6935.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6936.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6937.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6938.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6939.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6940.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6941.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6942.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6943.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6944.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6945.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6946.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6947.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6948.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6949.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6950.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6951.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6952.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6953.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6954.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6955.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6956.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6957.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6958.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6959.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6960.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6961.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6962.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6963.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6964.0296, 1.0000, -0.0000, 3.5821, 0.0000, 0.0000
6965.0296, 1.0000, -0.0000, 3.5822, 0.0000, 0.0000
6966.0296, 1.0000, -0.0000, 3.5822, 0.0000, 0.0000
6967.0296, 1.0000, -0.0000, 3.5822, 0.0000, 0.0000
