time, step, current, voltage, chgAh, disAh
60.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
61.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
62.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
63.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
64.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
65.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
66.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
67.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
68.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
69.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
70.0110, 1.0000, -0.0000, 2.9601, 0.0000, 0.0000
71.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
72.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
73.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
74.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
75.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
76.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
77.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
78.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
79.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
80.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
81.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
82.0110, 1.0000, -0.0000, 2.9600, 0.0000, 0.0000
83.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
84.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
85.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
86.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
87.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
88.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
89.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
90.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
91.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
92.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
93.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
94.0110, 1.0000, -0.0000, 2.9599, 0.0000, 0.0000
95.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
96.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
97.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
98.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
99.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
100.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
101.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
102.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
103.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
104.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
105.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
106.0110, 1.0000, -0.0000, 2.9598, 0.0000, 0.0000
107.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
108.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
109.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
110.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
111.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
112.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
113.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
114.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
115.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
116.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
117.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
118.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
119.0110, 1.0000, -0.0000, 2.9597, 0.0000, 0.0000
120.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
121.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
122.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
123.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
124.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
125.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
126.0110, 1.0000, -0.0000, 2.9596, 0.0000, 0.0000
127.0110, 1.0000, -0.0000, 2.9595, 0.0000, 0.0000
128.0110, 1.0000, -0.0000, 2.9595, 0.0000, 0.0000
129.0110, 1.0000, -0.0000, 2.9595, 0.0000, 0.0000
130.0110, 1.0000, -0.0000, 2.9595, 0.0000, 0.0000
131.0110, 1.0000, -0.0000, 2.9595, 0.0000, 0.0000
132.0110, 1.0000, -0.0000, 2.9595, 0.0000, 0.0000
