time, step, current, voltage, chgAh, disAh
19212.0090, 11.0000, -0.7678, 2.7274, 0.0156, 0.0000
19213.0090, 11.0000, -0.7673, 2.7295, 0.0158, 0.0000
19214.0090, 11.0000, -0.7673, 2.7319, 0.0160, 0.0000
19215.0090, 11.0000, -0.7673, 2.7340, 0.0162, 0.0000
19216.0090, 11.0000, -0.7673, 2.7361, 0.0164, 0.0000
19217.0090, 11.0000, -0.7660, 2.7382, 0.0166, 0.0000
19218.0090, 11.0000, -0.7653, 2.7404, 0.0168, 0.0000
19219.0090, 11.0000, -0.7665, 2.7426, 0.0171, 0.0000
19220.0090, 11.0000, -0.7673, 2.7446, 0.0173, 0.0000
19221.0090, 11.0000, -0.7673, 2.7466, 0.0175, 0.0000
19222.0090, 11.0000, -0.7673, 2.7486, 0.0177, 0.0000
19223.0090, 11.0000, -0.7673, 2.7505, 0.0179, 0.0000
19224.0090, 11.0000, -0.7673, 2.7524, 0.0181, 0.0000
19225.0090, 11.0000, -0.7673, 2.7544, 0.0183, 0.0000
19226.0090, 11.0000, -0.7673, 2.7565, 0.0185, 0.0000
19227.0090, 11.0000, -0.7673, 2.7584, 0.0188, 0.0000
19228.0090, 11.0000, -0.7673, 2.7603, 0.0190, 0.0000
19229.0090, 11.0000, -0.7673, 2.7622, 0.0192, 0.0000
19230.0090, 11.0000, -0.7673, 2.7640, 0.0194, 0.0000
19231.0090, 11.0000, -0.7673, 2.7658, 0.0196, 0.0000
19232.0090, 11.0000, -0.7673, 2.7677, 0.0198, 0.0000
19233.0090, 11.0000, -0.7673, 2.7695, 0.0200, 0.0000
19234.0090, 11.0000, -0.7673, 2.7713, 0.0203, 0.0000
19235.0090, 11.0000, -0.7673, 2.7731, 0.0205, 0.0000
19236.0090, 11.0000, -0.7673, 2.7749, 0.0207, 0.0000
19237.0090, 11.0000, -0.7680, 2.7767, 0.0209, 0.0000
19238.0090, 11.0000, -0.7678, 2.7784, 0.0211, 0.0000
19239.0090, 11.0000, -0.7660, 2.7801, 0.0213, 0.0000
19240.0090, 11.0000, -0.7673, 2.7818, 0.0215, 0.0000
19241.0090, 11.0000, -0.7673, 2.7834, 0.0217, 0.0000
19242.0090, 11.0000, -0.7673, 2.7851, 0.0220, 0.0000
19243.0090, 11.0000, -0.7673, 2.7870, 0.0222, 0.0000
19244.0090, 11.0000, -0.7673, 2.7886, 0.0224, 0.0000
19245.0090, 11.0000, -0.7673, 2.7901, 0.0226, 0.0000
19246.0090, 11.0000, -0.7673, 2.7916, 0.0228, 0.0000
19247.0090, 11.0000, -0.7673, 2.7934, 0.0230, 0.0000
19248.0090, 11.0000, -0.7673, 2.7949, 0.0232, 0.0000
19249.0090, 11.0000, -0.7669, 2.7964, 0.0235, 0.0000
19250.0090, 11.0000, -0.7657, 2.7981, 0.0237, 0.0000
19251.0090, 11.0000, -0.7676, 2.7998, 0.0239, 0.0000
19252.0090, 11.0000, -0.7689, 2.8012, 0.0241, 0.0000
19253.0090, 11.0000, -0.7676, 2.8027, 0.0243, 0.0000
19254.0090, 11.0000, -0.7687, 2.8043, 0.0245, 0.0000
19255.0090, 11.0000, -0.7655, 2.8057, 0.0247, 0.0000
19256.0090, 11.0000, -0.7673, 2.8075, 0.0249, 0.0000
19257.0090, 11.0000, -0.7675, 2.8089, 0.0252, 0.0000
19258.0090, 11.0000, -0.7691, 2.8105, 0.0254, 0.0000
19259.0090, 11.0000, -0.7674, 2.8118, 0.0256, 0.0000
19260.0090, 11.0000, -0.7693, 2.8132, 0.0258, 0.0000
19261.0090, 11.0000, -0.7692, 2.8145, 0.0260, 0.0000
19262.0090, 11.0000, -0.7673, 2.8161, 0.0262, 0.0000
19263.0090, 11.0000, -0.7673, 2.8174, 0.0264, 0.0000
19264.0090, 11.0000, -0.7673, 2.8189, 0.0267, 0.0000
19265.0090, 11.0000, -0.7673, 2.8205, 0.0269, 0.0000
19266.0090, 11.0000, -0.7673, 2.8219, 0.0271, 0.0000
19267.0090, 11.0000, -0.7692, 2.8234, 0.0273, 0.0000
19268.0090, 11.0000, -0.7674, 2.8247, 0.0275, 0.0000
19269.0090, 11.0000, -0.7673, 2.8261, 0.0277, 0.0000
19270.0090, 11.0000, -0.7673, 2.8274, 0.0279, 0.0000
19271.0090, 11.0000, -0.7673, 2.8288, 0.0281, 0.0000
19272.0090, 11.0000, -0.7691, 2.8301, 0.0284, 0.0000
19273.0090, 11.0000, -0.7693, 2.8315, 0.0286, 0.0000
19274.0090, 11.0000, -0.7676, 2.8326, 0.0288, 0.0000
19275.0090, 11.0000, -0.7673, 2.8341, 0.0290, 0.0000
19276.0090, 11.0000, -0.7689, 2.8356, 0.0292, 0.0000
19277.0090, 11.0000, -0.7676, 2.8367, 0.0294, 0.0000
19278.0090, 11.0000, -0.7673, 2.8381, 0.0296, 0.0000
19279.0090, 11.0000, -0.7673, 2.8394, 0.0298, 0.0000
19280.0090, 11.0000, -0.7673, 2.8408, 0.0301, 0.0000
19281.0090, 11.0000, -0.7673, 2.8420, 0.0303, 0.0000
19282.0090, 11.0000, -0.7673, 2.8433, 0.0305, 0.0000
19283.0090, 11.0000, -0.7658, 2.8446, 0.0307, 0.0000
19284.0090, 11.0000, -0.7682, 2.8459, 0.0309, 0.0000
19285.0090, 11.0000, -0.7679, 2.8471, 0.0311, 0.0000
19286.0090, 11.0000, -0.7687, 2.8483, 0.0313, 0.0000
19287.0090, 11.0000, -0.7679, 2.8495, 0.0316, 0.0000
19288.0090, 11.0000, -0.7673, 2.8508, 0.0318, 0.0000
19289.0090, 11.0000, -0.7660, 2.8520, 0.0320, 0.0000
19290.0090, 11.0000, -0.7678, 2.8532, 0.0322, 0.0000
19291.0090, 11.0000, -0.7680, 2.8544, 0.0324, 0.0000
19292.0090, 11.0000, -0.7685, 2.8556, 0.0326, 0.0000
19293.0090, 11.0000, -0.7693, 2.8568, 0.0328, 0.0000
19294.0090, 11.0000, -0.7693, 2.8580, 0.0330, 0.0000
19295.0090, 11.0000, -0.7681, 2.8592, 0.0333, 0.0000
19296.0090, 11.0000, -0.7673, 2.8604, 0.0335, 0.0000
19297.0090, 11.0000, -0.7673, 2.8616, 0.0337, 0.0000
19298.0090, 11.0000, -0.7673, 2.8628, 0.0339, 0.0000
19299.0090, 11.0000, -0.7683, 2.8640, 0.0341, 0.0000
19300.0090, 11.0000, -0.7683, 2.8651, 0.0343, 0.0000
19301.0090, 11.0000, -0.7683, 2.8662, 0.0345, 0.0000
19302.0090, 11.0000, -0.7683, 2.8674, 0.0348, 0.0000
19303.0090, 11.0000, -0.7673, 2.8685, 0.0350, 0.0000
19304.0090, 11.0000, -0.7673, 2.8696, 0.0352, 0.0000
19305.0090, 11.0000, -0.7673, 2.8707, 0.0354, 0.0000
19306.0090, 11.0000, -0.7673, 2.8719, 0.0356, 0.0000
19307.0090, 11.0000, -0.7665, 2.8730, 0.0358, 0.0000
19308.0090, 11.0000, -0.7661, 2.8741, 0.0360, 0.0000
19309.0090, 11.0000, -0.7673, 2.8751, 0.0362, 0.0000
19310.0090, 11.0000, -0.7680, 2.8762, 0.0365, 0.0000
19311.0090, 11.0000, -0.7686, 2.8773, 0.0367, 0.0000
19312.0090, 11.0000, -0.7673, 2.8784, 0.0369, 0.0000
19313.0090, 11.0000, -0.7666, 2.8796, 0.0371, 0.0000
19314.0090, 11.0000, -0.7665, 2.8806, 0.0373, 0.0000
19315.0090, 11.0000, -0.7687, 2.8817, 0.0375, 0.0000
19316.0090, 11.0000, -0.7678, 2.8828, 0.0377, 0.0000
19317.0090, 11.0000, -0.7693, 2.8838, 0.0379, 0.0000
19318.0090, 11.0000, -0.7688, 2.8849, 0.0382, 0.0000
19319.0090, 11.0000, -0.7673, 2.8858, 0.0384, 0.0000
19320.0090, 11.0000, -0.7677, 2.8869, 0.0386, 0.0000
19321.0090, 11.0000, -0.7688, 2.8880, 0.0388, 0.0000
19322.0090, 11.0000, -0.7677, 2.8889, 0.0390, 0.0000
19323.0090, 11.0000, -0.7689, 2.8900, 0.0392, 0.0000
19324.0090, 11.0000, -0.7673, 2.8910, 0.0394, 0.0000
19325.0090, 11.0000, -0.7673, 2.8920, 0.0397, 0.0000
19326.0090, 11.0000, -0.7673, 2.8931, 0.0399, 0.0000
19327.0090, 11.0000, -0.7675, 2.8940, 0.0401, 0.0000
19328.0090, 11.0000, -0.7690, 2.8951, 0.0403, 0.0000
19329.0090, 11.0000, -0.7673, 2.8961, 0.0405, 0.0000
19330.0090, 11.0000, -0.7673, 2.8969, 0.0407, 0.0000
19331.0090, 11.0000, -0.7673, 2.8980, 0.0409, 0.0000
19332.0090, 11.0000, -0.7674, 2.8990, 0.0411, 0.0000
19333.0090, 11.0000, -0.7692, 2.9001, 0.0414, 0.0000
19334.0090, 11.0000, -0.7673, 2.9009, 0.0416, 0.0000
19335.0090, 11.0000, -0.7673, 2.9019, 0.0418, 0.0000
19336.0090, 11.0000, -0.7693, 2.9029, 0.0420, 0.0000
19337.0090, 11.0000, -0.7673, 2.9038, 0.0422, 0.0000
19338.0090, 11.0000, -0.7673, 2.9048, 0.0424, 0.0000
19339.0090, 11.0000, -0.7673, 2.9057, 0.0426, 0.0000
19340.0090, 11.0000, -0.7692, 2.9067, 0.0429, 0.0000
19341.0090, 11.0000, -0.7674, 2.9075, 0.0431, 0.0000
19342.0090, 11.0000, -0.7673, 2.9086, 0.0433, 0.0000
19343.0090, 11.0000, -0.7655, 2.9094, 0.0435, 0.0000
19344.0090, 11.0000, -0.7671, 2.9104, 0.0437, 0.0000
19345.0090, 11.0000, -0.7690, 2.9115, 0.0439, 0.0000
19346.0090, 11.0000, -0.7658, 2.9123, 0.0441, 0.0000
19347.0090, 11.0000, -0.7653, 2.9133, 0.0443, 0.0000
19348.0090, 11.0000, -0.7670, 2.9141, 0.0446, 0.0000
19349.0090, 11.0000, -0.7673, 2.9150, 0.0448, 0.0000
19350.0090, 11.0000, -0.7689, 2.9157, 0.0450, 0.0000
19351.0090, 11.0000, -0.7693, 2.9169, 0.0452, 0.0000
19352.0090, 11.0000, -0.7677, 2.9177, 0.0454, 0.0000
19353.0090, 11.0000, -0.7673, 2.9186, 0.0456, 0.0000
19354.0090, 11.0000, -0.7688, 2.9195, 0.0458, 0.0000
19355.0090, 11.0000, -0.7693, 2.9204, 0.0461, 0.0000
19356.0090, 11.0000, -0.7693, 2.9213, 0.0463, 0.0000
19357.0090, 11.0000, -0.7693, 2.9221, 0.0465, 0.0000
19358.0090, 11.0000, -0.7679, 2.9229, 0.0467, 0.0000
19359.0090, 11.0000, -0.7673, 2.9239, 0.0469, 0.0000
19360.0090, 11.0000, -0.7673, 2.9247, 0.0471, 0.0000
19361.0090, 11.0000, -0.7686, 2.9256, 0.0473, 0.0000
19362.0090, 11.0000, -0.7680, 2.9265, 0.0475, 0.0000
19363.0090, 11.0000, -0.7673, 2.9273, 0.0478, 0.0000
19364.0090, 11.0000, -0.7673, 2.9282, 0.0480, 0.0000
19365.0090, 11.0000, -0.7685, 2.9291, 0.0482, 0.0000
19366.0090, 11.0000, -0.7681, 2.9299, 0.0484, 0.0000
19367.0090, 11.0000, -0.7673, 2.9307, 0.0486, 0.0000
19368.0090, 11.0000, -0.7673, 2.9316, 0.0488, 0.0000
19369.0090, 11.0000, -0.7673, 2.9324, 0.0490, 0.0000
19370.0090, 11.0000, -0.7662, 2.9331, 0.0492, 0.0000
19371.0090, 11.0000, -0.7663, 2.9339, 0.0495, 0.0000
19372.0090, 11.0000, -0.7673, 2.9348, 0.0497, 0.0000
19373.0090, 11.0000, -0.7673, 2.9356, 0.0499, 0.0000
19374.0090, 11.0000, -0.7673, 2.9364, 0.0501, 0.0000
19375.0090, 11.0000, -0.7673, 2.9372, 0.0503, 0.0000
19376.0090, 11.0000, -0.7673, 2.9380, 0.0505, 0.0000
19377.0090, 11.0000, -0.7673, 2.9388, 0.0507, 0.0000
19378.0090, 11.0000, -0.7673, 2.9397, 0.0510, 0.0000
19379.0090, 11.0000, -0.7673, 2.9405, 0.0512, 0.0000
19380.0090, 11.0000, -0.7673, 2.9413, 0.0514, 0.0000
19381.0090, 11.0000, -0.7673, 2.9422, 0.0516, 0.0000
19382.0090, 11.0000, -0.7673, 2.9429, 0.0518, 0.0000
19383.0090, 11.0000, -0.7673, 2.9437, 0.0520, 0.0000
19384.0090, 11.0000, -0.7673, 2.9445, 0.0522, 0.0000
19385.0090, 11.0000, -0.7673, 2.9453, 0.0524, 0.0000
19386.0090, 11.0000, -0.7673, 2.9461, 0.0527, 0.0000
19387.0090, 11.0000, -0.7673, 2.9468, 0.0529, 0.0000
19388.0090, 11.0000, -0.7673, 2.9476, 0.0531, 0.0000
19389.0090, 11.0000, -0.7673, 2.9485, 0.0533, 0.0000
19390.0090, 11.0000, -0.7668, 2.9492, 0.0535, 0.0000
19391.0090, 11.0000, -0.7658, 2.9499, 0.0537, 0.0000
19392.0090, 11.0000, -0.7673, 2.9507, 0.0539, 0.0000
19393.0090, 11.0000, -0.7673, 2.9515, 0.0542, 0.0000
19394.0090, 11.0000, -0.7673, 2.9521, 0.0544, 0.0000
19395.0090, 11.0000, -0.7673, 2.9528, 0.0546, 0.0000
19396.0090, 11.0000, -0.7673, 2.9538, 0.0548, 0.0000
19397.0090, 11.0000, -0.7673, 2.9545, 0.0550, 0.0000
19398.0090, 11.0000, -0.7673, 2.9552, 0.0552, 0.0000
19399.0090, 11.0000, -0.7673, 2.9558, 0.0554, 0.0000
19400.0090, 11.0000, -0.7673, 2.9567, 0.0556, 0.0000
19401.0090, 11.0000, -0.7673, 2.9574, 0.0559, 0.0000
19402.0090, 11.0000, -0.7673, 2.9581, 0.0561, 0.0000
19403.0090, 11.0000, -0.7673, 2.9589, 0.0563, 0.0000
19404.0090, 11.0000, -0.7673, 2.9597, 0.0565, 0.0000
19405.0090, 11.0000, -0.7673, 2.9603, 0.0567, 0.0000
19406.0090, 11.0000, -0.7674, 2.9610, 0.0569, 0.0000
19407.0090, 11.0000, -0.7712, 2.9618, 0.0571, 0.0000
19408.0090, 11.0000, -0.7692, 2.9624, 0.0574, 0.0000
19409.0090, 11.0000, -0.7673, 2.9632, 0.0576, 0.0000
19410.0090, 11.0000, -0.7673, 2.9639, 0.0578, 0.0000
19411.0090, 11.0000, -0.7654, 2.9647, 0.0580, 0.0000
19412.0090, 11.0000, -0.7653, 2.9653, 0.0582, 0.0000
19413.0090, 11.0000, -0.7672, 2.9661, 0.0584, 0.0000
19414.0090, 11.0000, -0.7691, 2.9668, 0.0586, 0.0000
19415.0090, 11.0000, -0.7656, 2.9674, 0.0588, 0.0000
19416.0090, 11.0000, -0.7689, 2.9680, 0.0591, 0.0000
19417.0090, 11.0000, -0.7657, 2.9688, 0.0593, 0.0000
19418.0090, 11.0000, -0.7670, 2.9695, 0.0595, 0.0000
19419.0090, 11.0000, -0.7673, 2.9703, 0.0597, 0.0000
19420.0090, 11.0000, -0.7673, 2.9709, 0.0599, 0.0000
19421.0090, 11.0000, -0.7673, 2.9716, 0.0601, 0.0000
19422.0090, 11.0000, -0.7673, 2.9722, 0.0603, 0.0000
19423.0090, 11.0000, -0.7673, 2.9730, 0.0605, 0.0000
19424.0090, 11.0000, -0.7673, 2.9737, 0.0608, 0.0000
19425.0090, 11.0000, -0.7657, 2.9742, 0.0610, 0.0000
19426.0090, 11.0000, -0.7683, 2.9752, 0.0612, 0.0000
19427.0090, 11.0000, -0.7663, 2.9757, 0.0614, 0.0000
19428.0090, 11.0000, -0.7668, 2.9764, 0.0616, 0.0000
19429.0090, 11.0000, -0.7658, 2.9770, 0.0618, 0.0000
19430.0090, 11.0000, -0.7667, 2.9777, 0.0620, 0.0000
19431.0090, 11.0000, -0.7673, 2.9782, 0.0623, 0.0000
19432.0090, 11.0000, -0.7673, 2.9789, 0.0625, 0.0000
19433.0090, 11.0000, -0.7673, 2.9796, 0.0627, 0.0000
19434.0090, 11.0000, -0.7660, 2.9803, 0.0629, 0.0000
19435.0090, 11.0000, -0.7666, 2.9810, 0.0631, 0.0000
19436.0090, 11.0000, -0.7685, 2.9818, 0.0633, 0.0000
19437.0090, 11.0000, -0.7681, 2.9824, 0.0635, 0.0000
19438.0090, 11.0000, -0.7673, 2.9830, 0.0637, 0.0000
19439.0090, 11.0000, -0.7673, 2.9836, 0.0640, 0.0000
19440.0090, 11.0000, -0.7673, 2.9842, 0.0642, 0.0000
19441.0090, 11.0000, -0.7673, 2.9849, 0.0644, 0.0000
19442.0090, 11.0000, -0.7673, 2.9857, 0.0646, 0.0000
19443.0090, 11.0000, -0.7683, 2.9863, 0.0648, 0.0000
19444.0090, 11.0000, -0.7672, 2.9868, 0.0650, 0.0000
19445.0090, 11.0000, -0.7653, 2.9875, 0.0652, 0.0000
19446.0090, 11.0000, -0.7672, 2.9882, 0.0655, 0.0000
19447.0090, 11.0000, -0.7702, 2.9889, 0.0657, 0.0000
19448.0090, 11.0000, -0.7703, 2.9896, 0.0659, 0.0000
19449.0090, 11.0000, -0.7684, 2.9901, 0.0661, 0.0000
19450.0090, 11.0000, -0.7673, 2.9908, 0.0663, 0.0000
19451.0090, 11.0000, -0.7681, 2.9915, 0.0665, 0.0000
19452.0090, 11.0000, -0.7685, 2.9921, 0.0667, 0.0000
19453.0090, 11.0000, -0.7673, 2.9927, 0.0669, 0.0000
19454.0090, 11.0000, -0.7673, 2.9934, 0.0672, 0.0000
19455.0090, 11.0000, -0.7680, 2.9938, 0.0674, 0.0000
19456.0090, 11.0000, -0.7693, 2.9944, 0.0676, 0.0000
19457.0090, 11.0000, -0.7693, 2.9951, 0.0678, 0.0000
19458.0090, 11.0000, -0.7680, 2.9957, 0.0680, 0.0000
19459.0090, 11.0000, -0.7665, 2.9964, 0.0682, 0.0000
19460.0090, 11.0000, -0.7687, 2.9971, 0.0684, 0.0000
19461.0090, 11.0000, -0.7673, 2.9976, 0.0687, 0.0000
19462.0090, 11.0000, -0.7678, 2.9982, 0.0689, 0.0000
19463.0090, 11.0000, -0.7688, 2.9988, 0.0691, 0.0000
19464.0090, 11.0000, -0.7673, 2.9993, 0.0693, 0.0000
19465.0090, 11.0000, -0.7673, 2.9998, 0.0695, 0.0000
19466.0090, 11.0000, -0.7669, 3.0005, 0.0697, 0.0000
19467.0090, 11.0000, -0.7657, 3.0011, 0.0699, 0.0000
19468.0090, 11.0000, -0.7669, 3.0019, 0.0701, 0.0000
19469.0090, 11.0000, -0.7656, 3.0023, 0.0704, 0.0000
19470.0090, 11.0000, -0.7670, 3.0030, 0.0706, 0.0000
19471.0090, 11.0000, -0.7656, 3.0034, 0.0708, 0.0000
19472.0090, 11.0000, -0.7675, 3.0042, 0.0710, 0.0000
19473.0090, 11.0000, -0.7690, 3.0048, 0.0712, 0.0000
19474.0090, 11.0000, -0.7673, 3.0054, 0.0714, 0.0000
19475.0090, 11.0000, -0.7671, 3.0059, 0.0716, 0.0000
19476.0090, 11.0000, -0.7654, 3.0064, 0.0718, 0.0000
19477.0090, 11.0000, -0.7673, 3.0070, 0.0721, 0.0000
19478.0090, 11.0000, -0.7673, 3.0077, 0.0723, 0.0000
19479.0090, 11.0000, -0.7673, 3.0083, 0.0725, 0.0000
19480.0090, 11.0000, -0.7673, 3.0088, 0.0727, 0.0000
19481.0090, 11.0000, -0.7673, 3.0096, 0.0729, 0.0000
19482.0090, 11.0000, -0.7673, 3.0101, 0.0731, 0.0000
19483.0090, 11.0000, -0.7673, 3.0107, 0.0733, 0.0000
19484.0090, 11.0000, -0.7673, 3.0112, 0.0736, 0.0000
19485.0090, 11.0000, -0.7673, 3.0117, 0.0738, 0.0000
19486.0090, 11.0000, -0.7654, 3.0122, 0.0740, 0.0000
19487.0090, 11.0000, -0.7671, 3.0130, 0.0742, 0.0000
19488.0090, 11.0000, -0.7673, 3.0135, 0.0744, 0.0000
19489.0090, 11.0000, -0.7673, 3.0141, 0.0746, 0.0000
19490.0090, 11.0000, -0.7655, 3.0146, 0.0748, 0.0000
19491.0090, 11.0000, -0.7653, 3.0152, 0.0750, 0.0000
19492.0090, 11.0000, -0.7670, 3.0157, 0.0753, 0.0000
19493.0090, 11.0000, -0.7673, 3.0162, 0.0755, 0.0000
19494.0090, 11.0000, -0.7673, 3.0168, 0.0757, 0.0000
19495.0090, 11.0000, -0.7673, 3.0173, 0.0759, 0.0000
19496.0090, 11.0000, -0.7673, 3.0179, 0.0761, 0.0000
19497.0090, 11.0000, -0.7673, 3.0186, 0.0763, 0.0000
19498.0090, 11.0000, -0.7673, 3.0191, 0.0765, 0.0000
19499.0090, 11.0000, -0.7673, 3.0197, 0.0768, 0.0000
19500.0090, 11.0000, -0.7673, 3.0201, 0.0770, 0.0000
19501.0090, 11.0000, -0.7673, 3.0208, 0.0772, 0.0000
19502.0090, 11.0000, -0.7673, 3.0213, 0.0774, 0.0000
19503.0090, 11.0000, -0.7673, 3.0219, 0.0776, 0.0000
19504.0090, 11.0000, -0.7673, 3.0225, 0.0778, 0.0000
19505.0090, 11.0000, -0.7673, 3.0228, 0.0780, 0.0000
19506.0090, 11.0000, -0.7673, 3.0234, 0.0782, 0.0000
19507.0090, 11.0000, -0.7673, 3.0240, 0.0785, 0.0000
19508.0090, 11.0000, -0.7673, 3.0246, 0.0787, 0.0000
19509.0090, 11.0000, -0.7673, 3.0251, 0.0789, 0.0000
19510.0090, 11.0000, -0.7673, 3.0257, 0.0791, 0.0000
19511.0090, 11.0000, -0.7673, 3.0262, 0.0793, 0.0000
19512.0090, 11.0000, -0.7684, 3.0267, 0.0795, 0.0000
19513.0090, 11.0000, -0.7681, 3.0272, 0.0797, 0.0000
19514.0090, 11.0000, -0.7662, 3.0277, 0.0799, 0.0000
19515.0090, 11.0000, -0.7664, 3.0282, 0.0802, 0.0000
19516.0090, 11.0000, -0.7662, 3.0287, 0.0804, 0.0000
19517.0090, 11.0000, -0.7663, 3.0293, 0.0806, 0.0000
19518.0090, 11.0000, -0.7663, 3.0299, 0.0808, 0.0000
19519.0090, 11.0000, -0.7672, 3.0304, 0.0810, 0.0000
19520.0090, 11.0000, -0.7683, 3.0310, 0.0812, 0.0000
19521.0090, 11.0000, -0.7673, 3.0315, 0.0814, 0.0000
19522.0090, 11.0000, -0.7673, 3.0320, 0.0817, 0.0000
19523.0090, 11.0000, -0.7673, 3.0326, 0.0819, 0.0000
19524.0090, 11.0000, -0.7673, 3.0331, 0.0821, 0.0000
19525.0090, 11.0000, -0.7673, 3.0337, 0.0823, 0.0000
