time, step, current, voltage, chgAh, disAh
19179.0117, 11.0000, -0.7670, 2.8589, 0.0333, 0.0000,
19180.0117, 11.0000, -0.7656, 2.8599, 0.0335, 0.0000,
19181.0117, 11.0000, -0.7670, 2.8612, 0.0337, 0.0000,
19182.0117, 11.0000, -0.7655, 2.8625, 0.0339, 0.0000,
19183.0117, 11.0000, -0.7675, 2.8636, 0.0341, 0.0000,
19184.0117, 11.0000, -0.7693, 2.8648, 0.0343, 0.0000,
19185.0117, 11.0000, -0.7691, 2.8658, 0.0345, 0.0000,
19186.0117, 11.0000, -0.7673, 2.8671, 0.0348, 0.0000,
19187.0117, 11.0000, -0.7673, 2.8681, 0.0350, 0.0000,
19188.0117, 11.0000, -0.7673, 2.8692, 0.0352, 0.0000,
19189.0117, 11.0000, -0.7673, 2.8705, 0.0354, 0.0000,
19190.0117, 11.0000, -0.7653, 2.8716, 0.0356, 0.0000,
19191.0117, 11.0000, -0.7692, 2.8729, 0.0358, 0.0000,
19192.0117, 11.0000, -0.7693, 2.8739, 0.0360, 0.0000,
19193.0117, 11.0000, -0.7674, 2.8748, 0.0362, 0.0000,
19194.0117, 11.0000, -0.7673, 2.8761, 0.0365, 0.0000,
19195.0117, 11.0000, -0.7673, 2.8772, 0.0367, 0.0000,
19196.0117, 11.0000, -0.7673, 2.8782, 0.0369, 0.0000,
19197.0117, 11.0000, -0.7673, 2.8792, 0.0371, 0.0000,
19198.0117, 11.0000, -0.7691, 2.8804, 0.0373, 0.0000,
19199.0117, 11.0000, -0.7693, 2.8814, 0.0375, 0.0000,
19200.0117, 11.0000, -0.7693, 2.8827, 0.0377, 0.0000,
19201.0117, 11.0000, -0.7676, 2.8835, 0.0380, 0.0000,
19202.0117, 11.0000, -0.7673, 2.8846, 0.0382, 0.0000,
19203.0117, 11.0000, -0.7673, 2.8856, 0.0384, 0.0000,
19204.0117, 11.0000, -0.7657, 2.8867, 0.0386, 0.0000,
19205.0117, 11.0000, -0.7669, 2.8878, 0.0388, 0.0000,
19206.0117, 11.0000, -0.7673, 2.8888, 0.0390, 0.0000,
19207.0117, 11.0000, -0.7688, 2.8899, 0.0392, 0.0000,
19208.0117, 11.0000, -0.7693, 2.8909, 0.0394, 0.0000,
19209.0117, 11.0000, -0.7678, 2.8919, 0.0397, 0.0000,
19210.0117, 11.0000, -0.7673, 2.8929, 0.0399, 0.0000,
19211.0117, 11.0000, -0.7687, 2.8941, 0.0401, 0.0000,
19212.0117, 11.0000, -0.7679, 2.8950, 0.0403, 0.0000,
19213.0117, 11.0000, -0.7673, 2.8960, 0.0405, 0.0000,
19214.0117, 11.0000, -0.7659, 2.8970, 0.0407, 0.0000,
19215.0117, 11.0000, -0.7679, 2.8980, 0.0409, 0.0000,
19216.0117, 11.0000, -0.7680, 2.8990, 0.0412, 0.0000,
19217.0117, 11.0000, -0.7685, 2.8999, 0.0414, 0.0000,
19218.0117, 11.0000, -0.7693, 2.9009, 0.0416, 0.0000,
19219.0117, 11.0000, -0.7681, 2.9019, 0.0418, 0.0000,
19220.0117, 11.0000, -0.7673, 2.9029, 0.0420, 0.0000,
19221.0117, 11.0000, -0.7673, 2.9038, 0.0422, 0.0000,
19222.0117, 11.0000, -0.7673, 2.9047, 0.0424, 0.0000,
19223.0117, 11.0000, -0.7673, 2.9057, 0.0426, 0.0000,
19224.0117, 11.0000, -0.7673, 2.9066, 0.0429, 0.0000,
19225.0117, 11.0000, -0.7683, 2.9076, 0.0431, 0.0000,
19226.0117, 11.0000, -0.7673, 2.9085, 0.0433, 0.0000,
19227.0117, 11.0000, -0.7653, 2.9094, 0.0435, 0.0000,
19228.0117, 11.0000, -0.7672, 2.9105, 0.0437, 0.0000,
19229.0117, 11.0000, -0.7693, 2.9114, 0.0439, 0.0000,
19230.0117, 11.0000, -0.7684, 2.9124, 0.0441, 0.0000,
19231.0117, 11.0000, -0.7673, 2.9133, 0.0443, 0.0000,
19232.0117, 11.0000, -0.7673, 2.9142, 0.0446, 0.0000,
19233.0117, 11.0000, -0.7681, 2.9151, 0.0448, 0.0000,
19234.0117, 11.0000, -0.7685, 2.9160, 0.0450, 0.0000,
19235.0117, 11.0000, -0.7665, 2.9168, 0.0452, 0.0000,
19236.0117, 11.0000, -0.7660, 2.9177, 0.0454, 0.0000,
19237.0117, 11.0000, -0.7673, 2.9187, 0.0456, 0.0000,
19238.0117, 11.0000, -0.7680, 2.9196, 0.0458, 0.0000,
19239.0117, 11.0000, -0.7686, 2.9204, 0.0461, 0.0000,
19240.0117, 11.0000, -0.7673, 2.9212, 0.0463, 0.0000,
19241.0117, 11.0000, -0.7673, 2.9222, 0.0465, 0.0000,
19242.0117, 11.0000, -0.7673, 2.9231, 0.0467, 0.0000,
19243.0117, 11.0000, -0.7673, 2.9239, 0.0469, 0.0000,
19244.0117, 11.0000, -0.7673, 2.9249, 0.0471, 0.0000,
19245.0117, 11.0000, -0.7668, 2.9258, 0.0473, 0.0000,
19246.0117, 11.0000, -0.7658, 2.9264, 0.0475, 0.0000,
19247.0117, 11.0000, -0.7673, 2.9272, 0.0478, 0.0000,
19248.0117, 11.0000, -0.7677, 2.9283, 0.0480, 0.0000,
19249.0117, 11.0000, -0.7689, 2.9292, 0.0482, 0.0000,
19250.0117, 11.0000, -0.7673, 2.9300, 0.0484, 0.0000,
19251.0117, 11.0000, -0.7676, 2.9308, 0.0486, 0.0000,
19252.0117, 11.0000, -0.7690, 2.9316, 0.0488, 0.0000,
19253.0117, 11.0000, -0.7673, 2.9326, 0.0490, 0.0000,
19254.0117, 11.0000, -0.7673, 2.9332, 0.0493, 0.0000,
19255.0117, 11.0000, -0.7673, 2.9342, 0.0495, 0.0000,
19256.0117, 11.0000, -0.7675, 2.9350, 0.0497, 0.0000,
19257.0117, 11.0000, -0.7691, 2.9358, 0.0499, 0.0000,
19258.0117, 11.0000, -0.7673, 2.9366, 0.0501, 0.0000,
19259.0117, 11.0000, -0.7672, 2.9374, 0.0503, 0.0000,
19260.0117, 11.0000, -0.7654, 2.9382, 0.0505, 0.0000,
19261.0117, 11.0000, -0.7673, 2.9390, 0.0507, 0.0000,
19262.0117, 11.0000, -0.7673, 2.9400, 0.0510, 0.0000,
19263.0117, 11.0000, -0.7673, 2.9406, 0.0512, 0.0000,
19264.0117, 11.0000, -0.7673, 2.9416, 0.0514, 0.0000,
19265.0117, 11.0000, -0.7673, 2.9424, 0.0516, 0.0000,
19266.0117, 11.0000, -0.7673, 2.9432, 0.0518, 0.0000,
19267.0117, 11.0000, -0.7673, 2.9440, 0.0520, 0.0000,
19268.0117, 11.0000, -0.7673, 2.9446, 0.0522, 0.0000,
19269.0117, 11.0000, -0.7673, 2.9454, 0.0525, 0.0000,
19270.0117, 11.0000, -0.7673, 2.9462, 0.0527, 0.0000,
19271.0117, 11.0000, -0.7673, 2.9470, 0.0529, 0.0000,
19272.0117, 11.0000, -0.7690, 2.9480, 0.0531, 0.0000,
19273.0117, 11.0000, -0.7676, 2.9486, 0.0533, 0.0000,
19274.0117, 11.0000, -0.7673, 2.9494, 0.0535, 0.0000,
19275.0117, 11.0000, -0.7656, 2.9501, 0.0537, 0.0000,
19276.0117, 11.0000, -0.7669, 2.9509, 0.0539, 0.0000,
19277.0117, 11.0000, -0.7673, 2.9517, 0.0542, 0.0000,
19278.0117, 11.0000, -0.7673, 2.9525, 0.0544, 0.0000,
19279.0117, 11.0000, -0.7673, 2.9532, 0.0546, 0.0000,
19280.0117, 11.0000, -0.7688, 2.9539, 0.0548, 0.0000,
19281.0117, 11.0000, -0.7678, 2.9547, 0.0550, 0.0000,
19282.0117, 11.0000, -0.7673, 2.9555, 0.0552, 0.0000,
19283.0117, 11.0000, -0.7673, 2.9562, 0.0554, 0.0000,
19284.0117, 11.0000, -0.7673, 2.9568, 0.0556, 0.0000,
19285.0117, 11.0000, -0.7673, 2.9575, 0.0559, 0.0000,
19286.0117, 11.0000, -0.7673, 2.9584, 0.0561, 0.0000,
19287.0117, 11.0000, -0.7673, 2.9592, 0.0563, 0.0000,
19288.0117, 11.0000, -0.7673, 2.9599, 0.0565, 0.0000,
19289.0117, 11.0000, -0.7673, 2.9607, 0.0567, 0.0000,
19290.0117, 11.0000, -0.7673, 2.9614, 0.0569, 0.0000,
19291.0117, 11.0000, -0.7673, 2.9621, 0.0571, 0.0000,
19292.0117, 11.0000, -0.7673, 2.9628, 0.0574, 0.0000,
19293.0117, 11.0000, -0.7684, 2.9634, 0.0576, 0.0000,
19294.0117, 11.0000, -0.7670, 2.9641, 0.0578, 0.0000,
19295.0117, 11.0000, -0.7675, 2.9649, 0.0580, 0.0000,
19296.0117, 11.0000, -0.7703, 2.9657, 0.0582, 0.0000,
19297.0117, 11.0000, -0.7692, 2.9664, 0.0584, 0.0000,
19298.0117, 11.0000, -0.7683, 2.9671, 0.0586, 0.0000,
19299.0117, 11.0000, -0.7683, 2.9678, 0.0588, 0.0000,
19300.0117, 11.0000, -0.7683, 2.9685, 0.0591, 0.0000,
19301.0117, 11.0000, -0.7674, 2.9692, 0.0593, 0.0000,
19302.0117, 11.0000, -0.7662, 2.9699, 0.0595, 0.0000,
19303.0117, 11.0000, -0.7673, 2.9706, 0.0597, 0.0000,
19304.0117, 11.0000, -0.7681, 2.9713, 0.0599, 0.0000,
19305.0117, 11.0000, -0.7684, 2.9720, 0.0601, 0.0000,
19306.0117, 11.0000, -0.7673, 2.9727, 0.0603, 0.0000,
19307.0117, 11.0000, -0.7673, 2.9733, 0.0606, 0.0000,
19308.0117, 11.0000, -0.7673, 2.9740, 0.0608, 0.0000,
19309.0117, 11.0000, -0.7673, 2.9747, 0.0610, 0.0000,
19310.0117, 11.0000, -0.7673, 2.9755, 0.0612, 0.0000,
19311.0117, 11.0000, -0.7666, 2.9761, 0.0614, 0.0000,
19312.0117, 11.0000, -0.7666, 2.9768, 0.0616, 0.0000,
19313.0117, 11.0000, -0.7687, 2.9775, 0.0618, 0.0000,
19314.0117, 11.0000, -0.7673, 2.9781, 0.0620, 0.0000,
19315.0117, 11.0000, -0.7673, 2.9787, 0.0623, 0.0000,
19316.0117, 11.0000, -0.7673, 2.9795, 0.0625, 0.0000,
19317.0117, 11.0000, -0.7673, 2.9801, 0.0627, 0.0000,
19318.0117, 11.0000, -0.7673, 2.9810, 0.0629, 0.0000,
19319.0117, 11.0000, -0.7668, 2.9815, 0.0631, 0.0000,
19320.0117, 11.0000, -0.7657, 2.9820, 0.0633, 0.0000,
19321.0117, 11.0000, -0.7677, 2.9829, 0.0635, 0.0000,
19322.0117, 11.0000, -0.7693, 2.9835, 0.0638, 0.0000,
19323.0117, 11.0000, -0.7689, 2.9842, 0.0640, 0.0000,
19324.0117, 11.0000, -0.7670, 2.9848, 0.0642, 0.0000,
19325.0117, 11.0000, -0.7656, 2.9853, 0.0644, 0.0000,
19326.0117, 11.0000, -0.7670, 2.9862, 0.0646, 0.0000,
19327.0117, 11.0000, -0.7655, 2.9867, 0.0648, 0.0000,
19328.0117, 11.0000, -0.7673, 2.9874, 0.0650, 0.0000,
19329.0117, 11.0000, -0.7675, 2.9880, 0.0652, 0.0000,
19330.0117, 11.0000, -0.7693, 2.9888, 0.0655, 0.0000,
19331.0117, 11.0000, -0.7692, 2.9893, 0.0657, 0.0000,
19332.0117, 11.0000, -0.7673, 2.9901, 0.0659, 0.0000,
19333.0117, 11.0000, -0.7673, 2.9906, 0.0661, 0.0000,
19334.0117, 11.0000, -0.7673, 2.9912, 0.0663, 0.0000,
19335.0117, 11.0000, -0.7653, 2.9917, 0.0665, 0.0000,
19336.0117, 11.0000, -0.7673, 2.9925, 0.0667, 0.0000,
19337.0117, 11.0000, -0.7673, 2.9930, 0.0670, 0.0000,
19338.0117, 11.0000, -0.7692, 2.9938, 0.0672, 0.0000,
19339.0117, 11.0000, -0.7693, 2.9944, 0.0674, 0.0000,
19340.0117, 11.0000, -0.7674, 2.9951, 0.0676, 0.0000,
19341.0117, 11.0000, -0.7673, 2.9956, 0.0678, 0.0000,
19342.0117, 11.0000, -0.7673, 2.9962, 0.0680, 0.0000,
19343.0117, 11.0000, -0.7691, 2.9968, 0.0682, 0.0000,
19344.0117, 11.0000, -0.7675, 2.9975, 0.0684, 0.0000,
19345.0117, 11.0000, -0.7690, 2.9981, 0.0687, 0.0000,
19346.0117, 11.0000, -0.7676, 2.9988, 0.0689, 0.0000,
19347.0117, 11.0000, -0.7673, 2.9993, 0.0691, 0.0000,
19348.0117, 11.0000, -0.7673, 2.9999, 0.0693, 0.0000,
19349.0117, 11.0000, -0.7673, 3.0005, 0.0695, 0.0000,
19350.0117, 11.0000, -0.7673, 3.0010, 0.0697, 0.0000,
19351.0117, 11.0000, -0.7673, 3.0018, 0.0699, 0.0000,
19352.0117, 11.0000, -0.7673, 3.0023, 0.0701, 0.0000,
19353.0117, 11.0000, -0.7673, 3.0029, 0.0704, 0.0000,
19354.0117, 11.0000, -0.7673, 3.0036, 0.0706, 0.0000,
19355.0117, 11.0000, -0.7658, 3.0041, 0.0708, 0.0000,
19356.0117, 11.0000, -0.7667, 3.0047, 0.0710, 0.0000,
19357.0117, 11.0000, -0.7673, 3.0052, 0.0712, 0.0000,
19358.0117, 11.0000, -0.7659, 3.0059, 0.0714, 0.0000,
19359.0117, 11.0000, -0.7666, 3.0066, 0.0716, 0.0000,
19360.0117, 11.0000, -0.7686, 3.0072, 0.0719, 0.0000,
19361.0117, 11.0000, -0.7693, 3.0076, 0.0721, 0.0000,
19362.0117, 11.0000, -0.7680, 3.0082, 0.0723, 0.0000,
19363.0117, 11.0000, -0.7673, 3.0089, 0.0725, 0.0000,
19364.0117, 11.0000, -0.7673, 3.0094, 0.0727, 0.0000,
19365.0117, 11.0000, -0.7673, 3.0100, 0.0729, 0.0000,
19366.0117, 11.0000, -0.7673, 3.0106, 0.0731, 0.0000,
19367.0117, 11.0000, -0.7684, 3.0113, 0.0733, 0.0000,
19368.0117, 11.0000, -0.7671, 3.0118, 0.0736, 0.0000,
19369.0117, 11.0000, -0.7664, 3.0124, 0.0738, 0.0000,
19370.0117, 11.0000, -0.7683, 3.0130, 0.0740, 0.0000,
19371.0117, 11.0000, -0.7683, 3.0136, 0.0742, 0.0000,
19372.0117, 11.0000, -0.7683, 3.0141, 0.0744, 0.0000,
19373.0117, 11.0000, -0.7683, 3.0146, 0.0746, 0.0000,
19374.0117, 11.0000, -0.7664, 3.0152, 0.0748, 0.0000,
19375.0117, 11.0000, -0.7662, 3.0158, 0.0751, 0.0000,
19376.0117, 11.0000, -0.7673, 3.0165, 0.0753, 0.0000,
19377.0117, 11.0000, -0.7681, 3.0170, 0.0755, 0.0000,
19378.0117, 11.0000, -0.7685, 3.0175, 0.0757, 0.0000,
19379.0117, 11.0000, -0.7681, 3.0181, 0.0759, 0.0000,
19380.0117, 11.0000, -0.7685, 3.0186, 0.0761, 0.0000,
19381.0117, 11.0000, -0.7673, 3.0193, 0.0763, 0.0000,
19382.0117, 11.0000, -0.7680, 3.0198, 0.0765, 0.0000,
19383.0117, 11.0000, -0.7693, 3.0202, 0.0768, 0.0000,
19384.0117, 11.0000, -0.7686, 3.0209, 0.0770, 0.0000,
19385.0117, 11.0000, -0.7667, 3.0214, 0.0772, 0.0000,
19386.0117, 11.0000, -0.7665, 3.0219, 0.0774, 0.0000,
19387.0117, 11.0000, -0.7687, 3.0226, 0.0776, 0.0000,
19388.0117, 11.0000, -0.7673, 3.0230, 0.0778, 0.0000,
19389.0117, 11.0000, -0.7678, 3.0236, 0.0780, 0.0000,
19390.0117, 11.0000, -0.7693, 3.0243, 0.0783, 0.0000,
19391.0117, 11.0000, -0.7688, 3.0249, 0.0785, 0.0000,
19392.0117, 11.0000, -0.7677, 3.0253, 0.0787, 0.0000,
19393.0117, 11.0000, -0.7693, 3.0258, 0.0789, 0.0000,
19394.0117, 11.0000, -0.7689, 3.0263, 0.0791, 0.0000,
19395.0117, 11.0000, -0.7676, 3.0268, 0.0793, 0.0000,
19396.0117, 11.0000, -0.7689, 3.0275, 0.0795, 0.0000,
19397.0117, 11.0000, -0.7673, 3.0281, 0.0797, 0.0000,
19398.0117, 11.0000, -0.7673, 3.0286, 0.0800, 0.0000,
19399.0117, 11.0000, -0.7673, 3.0290, 0.0802, 0.0000,
