time, step, current, voltage, chgAh, disAh
19216.0011, 11.0000, -0.7673, 2.8005, 0.0241, 0.0000,
19217.0011, 11.0000, -0.7680, 2.8020, 0.0243, 0.0000,
19218.0011, 11.0000, -0.7693, 2.8036, 0.0245, 0.0000,
19219.0011, 11.0000, -0.7686, 2.8052, 0.0247, 0.0000,
19220.0011, 11.0000, -0.7673, 2.8066, 0.0250, 0.0000,
19221.0011, 11.0000, -0.7673, 2.8081, 0.0252, 0.0000,
19222.0011, 11.0000, -0.7684, 2.8096, 0.0254, 0.0000,
19223.0011, 11.0000, -0.7707, 2.8112, 0.0256, 0.0000,
19224.0011, 11.0000, -0.7688, 2.8126, 0.0258, 0.0000,
19225.0011, 11.0000, -0.7673, 2.8142, 0.0260, 0.0000,
19226.0011, 11.0000, -0.7673, 2.8156, 0.0262, 0.0000,
19227.0011, 11.0000, -0.7673, 2.8169, 0.0265, 0.0000,
19228.0011, 11.0000, -0.7673, 2.8185, 0.0267, 0.0000,
19229.0011, 11.0000, -0.7677, 2.8198, 0.0269, 0.0000,
19230.0011, 11.0000, -0.7689, 2.8213, 0.0271, 0.0000,
19231.0011, 11.0000, -0.7676, 2.8225, 0.0273, 0.0000,
19232.0011, 11.0000, -0.7687, 2.8241, 0.0275, 0.0000,
19233.0011, 11.0000, -0.7658, 2.8254, 0.0277, 0.0000,
19234.0011, 11.0000, -0.7690, 2.8269, 0.0279, 0.0000,
19235.0011, 11.0000, -0.7673, 2.8283, 0.0282, 0.0000,
19236.0011, 11.0000, -0.7675, 2.8296, 0.0284, 0.0000,
19237.0011, 11.0000, -0.7691, 2.8310, 0.0286, 0.0000,
19238.0011, 11.0000, -0.7673, 2.8323, 0.0288, 0.0000,
19239.0011, 11.0000, -0.7674, 2.8336, 0.0290, 0.0000,
19240.0011, 11.0000, -0.7692, 2.8350, 0.0292, 0.0000,
19241.0011, 11.0000, -0.7673, 2.8363, 0.0294, 0.0000,
19242.0011, 11.0000, -0.7693, 2.8378, 0.0296, 0.0000,
19243.0011, 11.0000, -0.7673, 2.8389, 0.0299, 0.0000,
19244.0011, 11.0000, -0.7673, 2.8402, 0.0301, 0.0000,
19245.0011, 11.0000, -0.7673, 2.8414, 0.0303, 0.0000,
19246.0011, 11.0000, -0.7692, 2.8427, 0.0305, 0.0000,
19247.0011, 11.0000, -0.7674, 2.8442, 0.0307, 0.0000,
19248.0011, 11.0000, -0.7691, 2.8453, 0.0309, 0.0000,
19249.0011, 11.0000, -0.7711, 2.8467, 0.0311, 0.0000,
19250.0011, 11.0000, -0.7677, 2.8477, 0.0314, 0.0000,
19251.0011, 11.0000, -0.7673, 2.8491, 0.0316, 0.0000,
19252.0011, 11.0000, -0.7656, 2.8504, 0.0318, 0.0000,
19253.0011, 11.0000, -0.7653, 2.8517, 0.0320, 0.0000,
19254.0011, 11.0000, -0.7686, 2.8530, 0.0322, 0.0000,
19255.0011, 11.0000, -0.7676, 2.8540, 0.0324, 0.0000,
19256.0011, 11.0000, -0.7705, 2.8552, 0.0326, 0.0000,
19257.0011, 11.0000, -0.7665, 2.8565, 0.0328, 0.0000,
19258.0011, 11.0000, -0.7669, 2.8576, 0.0331, 0.0000,
19259.0011, 11.0000, -0.7673, 2.8589, 0.0333, 0.0000,
19260.0011, 11.0000, -0.7673, 2.8601, 0.0335, 0.0000,
19261.0011, 11.0000, -0.7673, 2.8612, 0.0337, 0.0000,
19262.0011, 11.0000, -0.7687, 2.8625, 0.0339, 0.0000,
19263.0011, 11.0000, -0.7693, 2.8635, 0.0341, 0.0000,
19264.0011, 11.0000, -0.7679, 2.8647, 0.0343, 0.0000,
19265.0011, 11.0000, -0.7673, 2.8659, 0.0346, 0.0000,
19266.0011, 11.0000, -0.7659, 2.8670, 0.0348, 0.0000,
19267.0011, 11.0000, -0.7666, 2.8682, 0.0350, 0.0000,
19268.0011, 11.0000, -0.7686, 2.8694, 0.0352, 0.0000,
19269.0011, 11.0000, -0.7693, 2.8705, 0.0354, 0.0000,
19270.0011, 11.0000, -0.7693, 2.8716, 0.0356, 0.0000,
19271.0011, 11.0000, -0.7681, 2.8726, 0.0358, 0.0000,
19272.0011, 11.0000, -0.7685, 2.8738, 0.0360, 0.0000,
19273.0011, 11.0000, -0.7681, 2.8749, 0.0363, 0.0000,
19274.0011, 11.0000, -0.7684, 2.8760, 0.0365, 0.0000,
19275.0011, 11.0000, -0.7682, 2.8771, 0.0367, 0.0000,
19276.0011, 11.0000, -0.7662, 2.8781, 0.0369, 0.0000,
19277.0011, 11.0000, -0.7663, 2.8792, 0.0371, 0.0000,
19278.0011, 11.0000, -0.7673, 2.8802, 0.0373, 0.0000,
19279.0011, 11.0000, -0.7673, 2.8813, 0.0375, 0.0000,
19280.0011, 11.0000, -0.7673, 2.8825, 0.0378, 0.0000,
19281.0011, 11.0000, -0.7673, 2.8835, 0.0380, 0.0000,
19282.0011, 11.0000, -0.7664, 2.8846, 0.0382, 0.0000,
19283.0011, 11.0000, -0.7662, 2.8856, 0.0384, 0.0000,
19284.0011, 11.0000, -0.7673, 2.8867, 0.0386, 0.0000,
19285.0011, 11.0000, -0.7673, 2.8878, 0.0388, 0.0000,
19286.0011, 11.0000, -0.7681, 2.8888, 0.0390, 0.0000,
19287.0011, 11.0000, -0.7693, 2.8899, 0.0392, 0.0000,
19288.0011, 11.0000, -0.7685, 2.8909, 0.0395, 0.0000,
19289.0011, 11.0000, -0.7673, 2.8919, 0.0397, 0.0000,
19290.0011, 11.0000, -0.7673, 2.8928, 0.0399, 0.0000,
19291.0011, 11.0000, -0.7673, 2.8938, 0.0401, 0.0000,
19292.0011, 11.0000, -0.7673, 2.8949, 0.0403, 0.0000,
19293.0011, 11.0000, -0.7673, 2.8958, 0.0405, 0.0000,
19294.0011, 11.0000, -0.7679, 2.8968, 0.0407, 0.0000,
19295.0011, 11.0000, -0.7687, 2.8978, 0.0410, 0.0000,
19296.0011, 11.0000, -0.7678, 2.8989, 0.0412, 0.0000,
19297.0011, 11.0000, -0.7693, 2.8998, 0.0414, 0.0000,
19298.0011, 11.0000, -0.7688, 2.9008, 0.0416, 0.0000,
19299.0011, 11.0000, -0.7673, 2.9019, 0.0418, 0.0000,
19300.0011, 11.0000, -0.7673, 2.9027, 0.0420, 0.0000,
19301.0011, 11.0000, -0.7673, 2.9037, 0.0422, 0.0000,
19302.0011, 11.0000, -0.7673, 2.9046, 0.0424, 0.0000,
19303.0011, 11.0000, -0.7679, 2.9055, 0.0427, 0.0000,
19304.0011, 11.0000, -0.7710, 2.9067, 0.0429, 0.0000,
19305.0011, 11.0000, -0.7690, 2.9075, 0.0431, 0.0000,
19306.0011, 11.0000, -0.7673, 2.9085, 0.0433, 0.0000,
19307.0011, 11.0000, -0.7673, 2.9095, 0.0435, 0.0000,
19308.0011, 11.0000, -0.7673, 2.9104, 0.0437, 0.0000,
19309.0011, 11.0000, -0.7671, 2.9114, 0.0439, 0.0000,
19310.0011, 11.0000, -0.7656, 2.9122, 0.0442, 0.0000,
19311.0011, 11.0000, -0.7695, 2.9132, 0.0444, 0.0000,
19312.0011, 11.0000, -0.7730, 2.9141, 0.0446, 0.0000,
19313.0011, 11.0000, -0.7673, 2.9149, 0.0448, 0.0000,
19314.0011, 11.0000, -0.7673, 2.9159, 0.0450, 0.0000,
19315.0011, 11.0000, -0.7673, 2.9167, 0.0452, 0.0000,
19316.0011, 11.0000, -0.7673, 2.9175, 0.0454, 0.0000,
19317.0011, 11.0000, -0.7673, 2.9184, 0.0456, 0.0000,
19318.0011, 11.0000, -0.7673, 2.9194, 0.0459, 0.0000,
19319.0011, 11.0000, -0.7692, 2.9204, 0.0461, 0.0000,
19320.0011, 11.0000, -0.7674, 2.9212, 0.0463, 0.0000,
19321.0011, 11.0000, -0.7691, 2.9221, 0.0465, 0.0000,
19322.0011, 11.0000, -0.7675, 2.9229, 0.0467, 0.0000,
19323.0011, 11.0000, -0.7673, 2.9238, 0.0469, 0.0000,
19324.0011, 11.0000, -0.7673, 2.9247, 0.0471, 0.0000,
19325.0011, 11.0000, -0.7673, 2.9254, 0.0474, 0.0000,
19326.0011, 11.0000, -0.7673, 2.9262, 0.0476, 0.0000,
19327.0011, 11.0000, -0.7673, 2.9272, 0.0478, 0.0000,
19328.0011, 11.0000, -0.7689, 2.9282, 0.0480, 0.0000,
19329.0011, 11.0000, -0.7693, 2.9289, 0.0482, 0.0000,
19330.0011, 11.0000, -0.7693, 2.9298, 0.0484, 0.0000,
19331.0011, 11.0000, -0.7677, 2.9307, 0.0486, 0.0000,
19332.0011, 11.0000, -0.7673, 2.9313, 0.0488, 0.0000,
19333.0011, 11.0000, -0.7688, 2.9323, 0.0491, 0.0000,
19334.0011, 11.0000, -0.7678, 2.9331, 0.0493, 0.0000,
19335.0011, 11.0000, -0.7673, 2.9339, 0.0495, 0.0000,
19336.0011, 11.0000, -0.7687, 2.9348, 0.0497, 0.0000,
19337.0011, 11.0000, -0.7693, 2.9356, 0.0499, 0.0000,
19338.0011, 11.0000, -0.7679, 2.9364, 0.0501, 0.0000,
19339.0011, 11.0000, -0.7673, 2.9374, 0.0503, 0.0000,
19340.0011, 11.0000, -0.7673, 2.9381, 0.0506, 0.0000,
19341.0011, 11.0000, -0.7673, 2.9388, 0.0508, 0.0000,
19342.0011, 11.0000, -0.7673, 2.9396, 0.0510, 0.0000,
19343.0011, 11.0000, -0.7697, 2.9406, 0.0512, 0.0000,
19344.0011, 11.0000, -0.7701, 2.9413, 0.0514, 0.0000,
19345.0011, 11.0000, -0.7693, 2.9421, 0.0516, 0.0000,
19346.0011, 11.0000, -0.7681, 2.9429, 0.0518, 0.0000,
19347.0011, 11.0000, -0.7684, 2.9437, 0.0520, 0.0000,
19348.0011, 11.0000, -0.7682, 2.9444, 0.0523, 0.0000,
19349.0011, 11.0000, -0.7673, 2.9451, 0.0525, 0.0000,
19350.0011, 11.0000, -0.7673, 2.9460, 0.0527, 0.0000,
19351.0011, 11.0000, -0.7683, 2.9469, 0.0529, 0.0000,
19352.0011, 11.0000, -0.7702, 2.9477, 0.0531, 0.0000,
19353.0011, 11.0000, -0.7703, 2.9484, 0.0533, 0.0000,
19354.0011, 11.0000, -0.7674, 2.9492, 0.0535, 0.0000,
19355.0011, 11.0000, -0.7662, 2.9500, 0.0538, 0.0000,
19356.0011, 11.0000, -0.7673, 2.9507, 0.0540, 0.0000,
19357.0011, 11.0000, -0.7673, 2.9515, 0.0542, 0.0000,
19358.0011, 11.0000, -0.7673, 2.9521, 0.0544, 0.0000,
19359.0011, 11.0000, -0.7681, 2.9529, 0.0546, 0.0000,
19360.0011, 11.0000, -0.7693, 2.9538, 0.0548, 0.0000,
19361.0011, 11.0000, -0.7693, 2.9545, 0.0550, 0.0000,
19362.0011, 11.0000, -0.7686, 2.9552, 0.0552, 0.0000,
19363.0011, 11.0000, -0.7666, 2.9560, 0.0555, 0.0000,
19364.0011, 11.0000, -0.7666, 2.9567, 0.0557, 0.0000,
19365.0011, 11.0000, -0.7687, 2.9576, 0.0559, 0.0000,
19366.0011, 11.0000, -0.7673, 2.9582, 0.0561, 0.0000,
19367.0011, 11.0000, -0.7678, 2.9589, 0.0563, 0.0000,
19368.0011, 11.0000, -0.7693, 2.9597, 0.0565, 0.0000,
19369.0011, 11.0000, -0.7693, 2.9603, 0.0567, 0.0000,
19370.0011, 11.0000, -0.7683, 2.9611, 0.0570, 0.0000,
19371.0011, 11.0000, -0.7658, 2.9618, 0.0572, 0.0000,
19372.0011, 11.0000, -0.7669, 2.9625, 0.0574, 0.0000,
19373.0011, 11.0000, -0.7657, 2.9632, 0.0576, 0.0000,
19374.0011, 11.0000, -0.7673, 2.9639, 0.0578, 0.0000,
19375.0011, 11.0000, -0.7673, 2.9648, 0.0580, 0.0000,
19376.0011, 11.0000, -0.7679, 2.9653, 0.0582, 0.0000,
19377.0011, 11.0000, -0.7710, 2.9662, 0.0584, 0.0000,
19378.0011, 11.0000, -0.7690, 2.9669, 0.0587, 0.0000,
19379.0011, 11.0000, -0.7671, 2.9676, 0.0589, 0.0000,
19380.0011, 11.0000, -0.7655, 2.9683, 0.0591, 0.0000,
19381.0011, 11.0000, -0.7673, 2.9690, 0.0593, 0.0000,
19382.0011, 11.0000, -0.7673, 2.9698, 0.0595, 0.0000,
19383.0011, 11.0000, -0.7673, 2.9704, 0.0597, 0.0000,
19384.0011, 11.0000, -0.7673, 2.9711, 0.0599, 0.0000,
19385.0011, 11.0000, -0.7674, 2.9717, 0.0602, 0.0000,
19386.0011, 11.0000, -0.7692, 2.9725, 0.0604, 0.0000,
19387.0011, 11.0000, -0.7673, 2.9732, 0.0606, 0.0000,
19388.0011, 11.0000, -0.7693, 2.9740, 0.0608, 0.0000,
19389.0011, 11.0000, -0.7673, 2.9744, 0.0610, 0.0000,
19390.0011, 11.0000, -0.7654, 2.9752, 0.0612, 0.0000,
19391.0011, 11.0000, -0.7672, 2.9759, 0.0614, 0.0000,
19392.0011, 11.0000, -0.7673, 2.9765, 0.0616, 0.0000,
19393.0011, 11.0000, -0.7691, 2.9773, 0.0619, 0.0000,
19394.0011, 11.0000, -0.7693, 2.9780, 0.0621, 0.0000,
19395.0011, 11.0000, -0.7675, 2.9785, 0.0623, 0.0000,
19396.0011, 11.0000, -0.7673, 2.9792, 0.0625, 0.0000,
19397.0011, 11.0000, -0.7690, 2.9798, 0.0627, 0.0000,
19398.0011, 11.0000, -0.7676, 2.9807, 0.0629, 0.0000,
19399.0011, 11.0000, -0.7673, 2.9812, 0.0631, 0.0000,
19400.0011, 11.0000, -0.7673, 2.9820, 0.0634, 0.0000,
19401.0011, 11.0000, -0.7689, 2.9826, 0.0636, 0.0000,
19402.0011, 11.0000, -0.7693, 2.9833, 0.0638, 0.0000,
19403.0011, 11.0000, -0.7677, 2.9839, 0.0640, 0.0000,
19404.0011, 11.0000, -0.7673, 2.9846, 0.0642, 0.0000,
19405.0011, 11.0000, -0.7673, 2.9853, 0.0644, 0.0000,
19406.0011, 11.0000, -0.7673, 2.9859, 0.0646, 0.0000,
19407.0011, 11.0000, -0.7673, 2.9865, 0.0648, 0.0000,
19408.0011, 11.0000, -0.7673, 2.9871, 0.0651, 0.0000,
19409.0011, 11.0000, -0.7687, 2.9879, 0.0653, 0.0000,
19410.0011, 11.0000, -0.7693, 2.9886, 0.0655, 0.0000,
19411.0011, 11.0000, -0.7679, 2.9891, 0.0657, 0.0000,
19412.0011, 11.0000, -0.7673, 2.9898, 0.0659, 0.0000,
19413.0011, 11.0000, -0.7673, 2.9904, 0.0661, 0.0000,
19414.0011, 11.0000, -0.7660, 2.9909, 0.0663, 0.0000,
19415.0011, 11.0000, -0.7665, 2.9915, 0.0666, 0.0000,
19416.0011, 11.0000, -0.7685, 2.9922, 0.0668, 0.0000,
19417.0011, 11.0000, -0.7693, 2.9929, 0.0670, 0.0000,
19418.0011, 11.0000, -0.7693, 2.9935, 0.0672, 0.0000,
19419.0011, 11.0000, -0.7681, 2.9941, 0.0674, 0.0000,
19420.0011, 11.0000, -0.7673, 2.9947, 0.0676, 0.0000,
19421.0011, 11.0000, -0.7673, 2.9953, 0.0678, 0.0000,
19422.0011, 11.0000, -0.7683, 2.9960, 0.0680, 0.0000,
19423.0011, 11.0000, -0.7693, 2.9968, 0.0683, 0.0000,
19424.0011, 11.0000, -0.7673, 2.9972, 0.0685, 0.0000,
19425.0011, 11.0000, -0.7672, 2.9978, 0.0687, 0.0000,
19426.0011, 11.0000, -0.7693, 2.9984, 0.0689, 0.0000,
19427.0011, 11.0000, -0.7684, 2.9989, 0.0691, 0.0000,
19428.0011, 11.0000, -0.7673, 2.9996, 0.0693, 0.0000,
19429.0011, 11.0000, -0.7681, 3.0004, 0.0695, 0.0000,
19430.0011, 11.0000, -0.7684, 3.0009, 0.0698, 0.0000,
19431.0011, 11.0000, -0.7673, 3.0015, 0.0700, 0.0000,
19432.0011, 11.0000, -0.7681, 3.0020, 0.0702, 0.0000,
19433.0011, 11.0000, -0.7708, 3.0027, 0.0704, 0.0000,
19434.0011, 11.0000, -0.7718, 3.0033, 0.0706, 0.0000,
19435.0011, 11.0000, -0.7686, 3.0038, 0.0708, 0.0000,
19436.0011, 11.0000, -0.7673, 3.0045, 0.0710, 0.0000,
19437.0011, 11.0000, -0.7673, 3.0051, 0.0712, 0.0000,
19438.0011, 11.0000, -0.7673, 3.0057, 0.0715, 0.0000,
19439.0011, 11.0000, -0.7673, 3.0062, 0.0717, 0.0000,
19440.0011, 11.0000, -0.7673, 3.0068, 0.0719, 0.0000,
19441.0011, 11.0000, -0.7678, 3.0074, 0.0721, 0.0000,
19442.0011, 11.0000, -0.7688, 3.0081, 0.0723, 0.0000,
19443.0011, 11.0000, -0.7678, 3.0086, 0.0725, 0.0000,
19444.0011, 11.0000, -0.7693, 3.0092, 0.0727, 0.0000,
19445.0011, 11.0000, -0.7689, 3.0097, 0.0730, 0.0000,
19446.0011, 11.0000, -0.7673, 3.0104, 0.0732, 0.0000,
19447.0011, 11.0000, -0.7673, 3.0110, 0.0734, 0.0000,
19448.0011, 11.0000, -0.7673, 3.0115, 0.0736, 0.0000,
19449.0011, 11.0000, -0.7676, 3.0121, 0.0738, 0.0000,
19450.0011, 11.0000, -0.7693, 3.0128, 0.0740, 0.0000,
19451.0011, 11.0000, -0.7690, 3.0132, 0.0742, 0.0000,
19452.0011, 11.0000, -0.7673, 3.0137, 0.0744, 0.0000,
19453.0011, 11.0000, -0.7671, 3.0144, 0.0747, 0.0000,
19454.0011, 11.0000, -0.7655, 3.0149, 0.0749, 0.0000,
19455.0011, 11.0000, -0.7673, 3.0155, 0.0751, 0.0000,
19456.0011, 11.0000, -0.7673, 3.0160, 0.0753, 0.0000,
19457.0011, 11.0000, -0.7673, 3.0166, 0.0755, 0.0000,
19458.0011, 11.0000, -0.7673, 3.0171, 0.0757, 0.0000,
19459.0011, 11.0000, -0.7673, 3.0176, 0.0759, 0.0000,
19460.0011, 11.0000, -0.7673, 3.0182, 0.0762, 0.0000,
19461.0011, 11.0000, -0.7653, 3.0189, 0.0764, 0.0000,
19462.0011, 11.0000, -0.7692, 3.0195, 0.0766, 0.0000,
19463.0011, 11.0000, -0.7674, 3.0200, 0.0768, 0.0000,
19464.0011, 11.0000, -0.7673, 3.0205, 0.0770, 0.0000,
19465.0011, 11.0000, -0.7673, 3.0211, 0.0772, 0.0000,
19466.0011, 11.0000, -0.7673, 3.0216, 0.0774, 0.0000,
19467.0011, 11.0000, -0.7709, 3.0222, 0.0776, 0.0000,
19468.0011, 11.0000, -0.7677, 3.0227, 0.0779, 0.0000,
19469.0011, 11.0000, -0.7673, 3.0234, 0.0781, 0.0000,
19470.0011, 11.0000, -0.7673, 3.0237, 0.0783, 0.0000,
19471.0011, 11.0000, -0.7673, 3.0243, 0.0785, 0.0000,
19472.0011, 11.0000, -0.7673, 3.0250, 0.0787, 0.0000,
19473.0011, 11.0000, -0.7673, 3.0256, 0.0789, 0.0000,
19474.0011, 11.0000, -0.7689, 3.0261, 0.0791, 0.0000,
19475.0011, 11.0000, -0.7677, 3.0265, 0.0793, 0.0000,
19476.0011, 11.0000, -0.7657, 3.0270, 0.0796, 0.0000,
19477.0011, 11.0000, -0.7668, 3.0277, 0.0798, 0.0000,
19478.0011, 11.0000, -0.7673, 3.0282, 0.0800, 0.0000,
19479.0011, 11.0000, -0.7658, 3.0287, 0.0802, 0.0000,
