time, step, current, voltage, chgAh, disAh
42379.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42380.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42381.0159, 6.0000, -0.0000, 3.1782, 2.9032, 4.6929
42382.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42383.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42384.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42385.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42386.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42387.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42388.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42389.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42390.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42391.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42392.0159, 6.0000, -0.0000, 3.1782, 2.9032, 4.6929
42393.0159, 6.0000, -0.0000, 3.1782, 2.9032, 4.6929
42394.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42395.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42396.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42397.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42398.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42399.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42400.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42401.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42402.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42403.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42404.0159, 6.0000, -0.0000, 3.1784, 2.9032, 4.6929
42405.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42406.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42407.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42408.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42409.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42410.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42411.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42412.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42413.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42414.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42415.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42416.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42417.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42418.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42419.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42420.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42421.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42422.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42423.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42424.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42425.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42426.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42427.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42428.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
