time, step, current, voltage, chgAh, disAh
60.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
61.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
62.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
63.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
64.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
65.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
66.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
67.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
68.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
69.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
70.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
71.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
72.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
73.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
74.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
75.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
76.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
77.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
78.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
79.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
80.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
81.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
82.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
83.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
84.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
85.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
86.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
87.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
88.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
89.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
90.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
91.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
92.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
93.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
94.0028, 1.0000, -0.0000, 2.8273, 0.0000, 0.0000
