time, step, current, voltage, chgAh, disAh
6929.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6930.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6931.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6932.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6933.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6934.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6935.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6936.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6937.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6938.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6939.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6940.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6941.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6942.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6943.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6944.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6945.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6946.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6947.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6948.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6949.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6950.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6951.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6952.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6953.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6954.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6955.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6956.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6957.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6958.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6959.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6960.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6961.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6962.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6963.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6964.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6965.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6966.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
6967.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6968.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6969.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6970.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6971.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6972.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6973.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6974.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6975.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6976.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6977.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
