time, step, current, voltage, chgAh, disAh
148.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
149.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
150.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
151.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
152.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
153.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
154.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
155.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
156.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
157.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
158.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
159.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
160.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
161.0011, 1.0000, -0.0000, 2.8730, 0.0000, 0.0000,
162.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
163.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
164.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
165.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
166.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
167.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
168.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
169.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
170.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
171.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
172.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
173.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
174.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
175.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
176.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
177.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
178.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
179.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
180.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
181.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
182.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
183.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
184.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
185.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
186.0011, 1.0000, -0.0000, 2.8729, 0.0000, 0.0000,
187.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
188.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
189.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
190.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
191.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
192.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
193.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
194.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
195.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
196.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
197.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
198.0011, 1.0000, -0.0000, 2.8728, 0.0000, 0.0000,
199.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
200.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
201.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
202.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
203.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
204.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
205.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
206.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
207.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
208.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
209.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
210.0011, 1.0000, -0.0000, 2.8727, 0.0000, 0.0000,
211.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
212.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
213.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
214.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
215.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
216.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
217.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
218.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
219.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
220.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
221.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
222.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
223.0011, 1.0000, -0.0000, 2.8726, 0.0000, 0.0000,
224.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
225.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
226.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
227.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
228.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
229.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
230.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
231.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
232.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
233.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
234.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
235.0011, 1.0000, -0.0000, 2.8725, 0.0000, 0.0000,
236.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
237.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
238.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
239.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
240.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
241.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
242.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
243.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
244.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
245.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
246.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
247.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
248.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
249.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
250.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
251.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
252.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
253.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
254.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
255.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
256.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
257.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
258.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
259.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
260.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
261.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
262.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
263.0011, 1.0000, -0.0000, 2.8724, 0.0000, 0.0000,
264.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
265.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
266.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
267.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
268.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
269.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
270.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
271.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
272.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
273.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
274.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
275.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
276.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
277.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
278.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
279.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
280.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
281.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
282.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
283.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
284.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
285.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
286.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
