Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00368115,09/09/2013 08:37:11,59.96630018,1,1,0,2.65940547,0,0,0,0,0,0,0,0,0
2,120.0183252,09/09/2013 08:38:11,119.9809443,1,1,0,2.65940547,0,0,0,0,-6.51836E-05,0,0,0,0
3,180.0328763,09/09/2013 08:39:11,179.9954954,1,1,0,2.660057306,0,0,0,0,0,0,0,0,0
4,240.0474871,09/09/2013 08:40:11,240.0101061,1,1,0,2.660546064,0,0,0,0,0,0,0,0,0
5,300.0620561,09/09/2013 08:41:11,300.0246752,1,1,0,2.660709143,0,0,0,0,0,0,0,0,0
6,360.0766586,09/09/2013 08:42:11,360.0392777,1,1,0,2.661360741,0,0,0,0,6.5136E-05,0,0,0,0
7,420.0912571,09/09/2013 08:43:11,420.0538761,1,1,0,2.661360741,0,0,0,0,-3.26157E-05,0,0,0,0
8,480.1058725,09/09/2013 08:44:11,480.0684915,1,1,0,2.661686659,0,0,0,0,0,0,0,0,0
9,540.1204803,09/09/2013 08:45:11,540.0830993,1,1,0,2.661849737,0,0,0,0,-3.2568E-05,0,0,0,0
10,600.1352112,09/09/2013 08:46:11,600.0978302,1,1,0,2.662338495,0,0,0,0,3.2568E-05,0,0,0,0
11,660.1497006,09/09/2013 08:47:11,660.1123196,1,1,0,2.662338495,0,0,0,0,0,0,0,0,0
12,720.1643121,09/09/2013 08:48:11,720.1269311,1,1,0,2.662501574,0,0,0,0,0,0,0,0,0
13,780.1798497,09/09/2013 08:49:11,780.1424688,1,1,0,2.662664413,0,0,0,0,0,0,0,0,0
14,840.1935593,09/09/2013 08:50:11,840.1561785,1,1,0,2.662990332,0,0,0,0,3.26157E-05,0,0,0,0
15,900.2080483,09/09/2013 08:51:11,900.1706674,1,1,0,2.662827253,0,0,0,0,0,0,0,0,0
16,960.2226726,09/09/2013 08:52:11,960.1852916,1,1,0,2.662990332,0,0,0,0,-3.2568E-05,0,0,0,0
17,1020.237267,09/09/2013 08:53:11,1020.199886,1,1,0,2.663153172,0,0,0,0,-3.26157E-05,0,0,0,0
18,1080.251863,09/09/2013 08:54:11,1080.214482,1,1,0,2.663153172,0,0,0,0,0,0,0,0,0
19,1140.266471,09/09/2013 08:55:11,1140.22909,1,1,0,2.662990332,0,0,0,0,-6.51836E-05,0,0,0,0
20,1200.28106,09/09/2013 08:56:11,1200.243679,1,1,0,2.66331625,0,0,0,0,0,0,0,0,0
21,1260.295644,09/09/2013 08:57:11,1260.258263,1,1,0,2.66347909,0,0,0,0,3.2568E-05,0,0,0,0
22,1320.310242,09/09/2013 08:58:11,1320.272861,1,1,0,2.66347909,0,0,0,0,6.51836E-05,0,0,0,0
23,1380.324835,09/09/2013 08:59:11,1380.287454,1,1,0,2.663642168,0,0,0,0,6.51836E-05,0,0,0,0
24,1440.339519,09/09/2013 09:00:11,1440.302138,1,1,0,2.66347909,0,0,0,0,0,0,0,0,0
25,1500.354019,09/09/2013 09:01:11,1500.316638,1,1,0,2.66347909,0,0,0,0,3.2568E-05,0,0,0,0
26,1560.368603,09/09/2013 09:02:11,1560.331222,1,1,0,2.663805008,0,0,0,0,3.2568E-05,0,0,0,0
27,1620.383207,09/09/2013 09:03:11,1620.345826,1,1,0,2.66347909,0,0,0,0,-3.26157E-05,0,0,0,0
28,1680.397796,09/09/2013 09:04:11,1680.360415,1,1,0,2.66347909,0,0,0,0,-3.26157E-05,0,0,0,0
29,1740.41238,09/09/2013 09:05:11,1740.374999,1,1,0,2.663805008,0,0,0,0,0,0,0,0,0
30,1800.426982,09/09/2013 09:06:11,1800.389601,1,1,0,2.663642168,0,0,0,0,0,0,0,0,0
31,1860.441576,09/09/2013 09:07:11,1860.404195,1,1,0,2.663642168,0,0,0,0,0,0,0,0,0
32,1920.456239,09/09/2013 09:08:11,1920.418858,1,1,0,2.663642168,0,0,0,0,-3.2568E-05,0,0,0,0
33,1980.470776,09/09/2013 09:09:11,1980.433395,1,1,0,2.663642168,0,0,0,0,0,0,0,0,0
34,2040.485387,09/09/2013 09:10:11,2040.448006,1,1,0,2.663805008,0,0,0,0,6.51836E-05,0,0,0,0
35,2100.499976,09/09/2013 09:11:11,2100.462595,1,1,0,2.663642168,0,0,0,0,-6.51836E-05,0,0,0,0
36,2160.514644,09/09/2013 09:12:11,2160.477263,1,1,0,2.663642168,0,0,0,0,-3.2568E-05,0,0,0,0
37,2220.529239,09/09/2013 09:13:11,2220.491858,1,1,0,2.663642168,0,0,0,0,0,0,0,0,0
38,2280.543796,09/09/2013 09:14:11,2280.506415,1,1,0,2.663642168,0,0,0,0,-3.2568E-05,0,0,0,0
