Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00398064,11/14/2013 14:25:10,59.96617168,1,1,0,2.109624386,0,0,0,0,0,0,0,0,0
2,120.0180511,11/14/2013 14:26:10,119.9802421,1,1,0,2.111905575,0,0,0,0,9.77516E-05,0,0,0,0
3,180.0320742,11/14/2013 14:27:10,179.9942652,1,1,0,2.113861084,0,0,0,0,6.51836E-05,0,0,0,0
4,240.0461317,11/14/2013 14:28:10,240.0083228,1,1,0,2.116305113,0,0,0,0,9.77516E-05,0,0,0,0
5,300.0602337,11/14/2013 14:29:10,300.0224248,1,1,0,2.118423462,0,0,0,0,0,0,0,0,0
6,360.0742882,11/14/2013 14:30:10,360.0364792,1,1,0,2.121030569,0,0,0,0,6.51836E-05,0,0,0,0
7,420.0884484,11/14/2013 14:31:10,420.0506395,1,1,0,2.123311996,0,0,0,0,0,0,0,0,0
8,480.1024302,11/14/2013 14:32:10,480.0646212,1,1,0,2.125919104,0,0,0,0,3.26157E-05,0,0,0,0
9,540.116502,11/14/2013 14:33:10,540.078693,1,1,0,2.128689051,0,0,0,0,3.2568E-05,0,0,0,0
10,600.1305753,11/14/2013 14:34:10,600.0927663,1,1,0,2.131785154,0,0,0,0,0.000130367,0,0,0,0
11,660.1446533,11/14/2013 14:35:10,660.1068444,1,1,0,2.134555101,0,0,0,0,6.51836E-05,0,0,0,0
12,720.1587411,11/14/2013 14:36:10,720.1209321,1,1,0,2.137325287,0,0,0,0,6.51836E-05,0,0,0,0
13,780.1728066,11/14/2013 14:37:10,780.1349976,1,1,0,2.140421152,0,0,0,0,9.77516E-05,0,0,0,0
14,840.1868929,11/14/2013 14:38:10,840.1490839,1,1,0,2.143191338,0,0,0,0,3.2568E-05,0,0,0,0
15,900.2010112,11/14/2013 14:39:10,900.1632022,1,1,0,2.145798445,0,0,0,0,0,0,0,0,0
16,960.2150813,11/14/2013 14:40:10,960.1772724,1,1,0,2.14873147,0,0,0,0,3.2568E-05,0,0,0,0
17,1020.229231,11/14/2013 14:41:10,1020.191423,1,1,0,2.151664495,0,0,0,0,6.51836E-05,0,0,0,0
18,1080.24323,11/14/2013 14:42:10,1080.205421,1,1,0,2.154271603,0,0,0,0,0,0,0,0,0
19,1140.257247,11/14/2013 14:43:10,1140.219438,1,1,0,2.156878948,0,0,0,0,3.26157E-05,0,0,0,0
20,1200.271308,11/14/2013 14:44:10,1200.233499,1,1,0,2.159486055,0,0,0,0,3.26157E-05,0,0,0,0
21,1260.285437,11/14/2013 14:45:10,1260.247628,1,1,0,2.162093163,0,0,0,0,3.26157E-05,0,0,0,0
22,1320.299503,11/14/2013 14:46:10,1320.261694,1,1,0,2.16470027,0,0,0,0,6.51836E-05,0,0,0,0
23,1380.315033,11/14/2013 14:47:10,1380.277224,1,1,0,2.167144537,0,0,0,0,0,0,0,0,0
24,1440.327657,11/14/2013 14:48:10,1440.289848,1,1,0,2.169425726,0,0,0,0,0,0,0,0,0
25,1500.341748,11/14/2013 14:49:10,1500.303939,1,1,0,2.171869993,0,0,0,0,0,0,0,0,0
26,1560.35577,11/14/2013 14:50:10,1560.317961,1,1,0,2.174151182,0,0,0,0,9.77516E-05,0,0,0,0
27,1620.369837,11/14/2013 14:51:10,1620.332028,1,1,0,2.176432371,0,0,0,0,3.2568E-05,0,0,0,0
28,1680.384002,11/14/2013 14:52:10,1680.346193,1,1,0,2.17838788,0,0,0,0,3.26157E-05,0,0,0,0
29,1740.398064,11/14/2013 14:53:10,1740.360256,1,1,0,2.180505991,0,0,0,0,3.2568E-05,0,0,0,0
30,1800.412061,11/14/2013 14:54:10,1800.374252,1,1,0,2.1824615,0,0,0,0,3.26157E-05,0,0,0,0
31,1860.426211,11/14/2013 14:55:10,1860.388402,1,1,0,2.184416771,0,0,0,0,3.2568E-05,0,0,0,0
32,1920.440289,11/14/2013 14:56:10,1920.40248,1,1,0,2.186209202,0,0,0,0,0,0,0,0,0
33,1980.454359,11/14/2013 14:57:10,1980.41655,1,1,0,2.188001633,0,0,0,0,-3.2568E-05,0,0,0,0
34,2040.468368,11/14/2013 14:58:10,2040.430559,1,1,0,2.190119982,0,0,0,0,3.26157E-05,0,0,0,0
35,2100.482463,11/14/2013 14:59:10,2100.444654,1,1,0,2.191749334,0,0,0,0,0,0,0,0,0
36,2160.496544,11/14/2013 15:00:10,2160.458735,1,1,0,2.193541765,0,0,0,0,0,0,0,0,0
37,2220.510604,11/14/2013 15:01:10,2220.472796,1,1,0,2.195171356,0,0,0,0,3.26157E-05,0,0,0,0
38,2280.524689,11/14/2013 15:02:10,2280.48688,1,1,0,2.197126627,0,0,0,0,9.77516E-05,0,0,0,0
39,2340.538765,11/14/2013 15:03:10,2340.500956,1,1,0,2.19859314,0,0,0,0,3.26157E-05,0,0,0,0
40,2400.5529,11/14/2013 15:04:10,2400.515091,1,1,0,2.200222492,0,0,0,0,0,0,0,0,0
41,2460.566979,11/14/2013 15:05:10,2460.52917,1,1,0,2.201526165,0,0,0,0,0,0,0,0,0
42,2520.581004,11/14/2013 15:06:10,2520.543195,1,1,0,2.203155518,0,0,0,0,0,0,0,0,0
43,2580.59509,11/14/2013 15:07:10,2580.557281,1,1,0,2.204785109,0,0,0,0,0,0,0,0,0
44,2640.609155,11/14/2013 15:08:10,2640.571346,1,1,0,2.206088543,0,0,0,0,0,0,0,0,0
45,2700.623243,11/14/2013 15:09:10,2700.585435,1,1,0,2.207718134,0,0,0,0,-3.2568E-05,0,0,0,0
46,2760.637318,11/14/2013 15:10:10,2760.599509,1,1,0,2.209184647,0,0,0,0,3.26157E-05,0,0,0,0
47,2820.651401,11/14/2013 15:11:10,2820.613592,1,1,0,2.210488319,0,0,0,0,-3.2568E-05,0,0,0,0
48,2880.665481,11/14/2013 15:12:10,2880.627672,1,1,0,2.212117672,0,0,0,0,6.51836E-05,0,0,0,0
49,2940.679633,11/14/2013 15:13:10,2940.641824,1,1,0,2.213421345,0,0,0,0,0,0,0,0,0
50,3000.693642,11/14/2013 15:14:10,3000.655833,1,1,0,2.214724779,0,0,0,0,3.2568E-05,0,0,0,0
51,3060.707718,11/14/2013 15:15:11,3060.669909,1,1,0,2.215865374,0,0,0,0,-3.26157E-05,0,0,0,0
52,3120.721786,11/14/2013 15:16:11,3120.683977,1,1,0,2.217494965,0,0,0,0,9.77993E-05,0,0,0,0
53,3180.735904,11/14/2013 15:17:11,3180.698095,1,1,0,2.218798399,0,0,0,0,6.51836E-05,0,0,0,0
54,3240.749958,11/14/2013 15:18:11,3240.712149,1,1,0,2.219938993,0,0,0,0,3.2568E-05,0,0,0,0
55,3300.764171,11/14/2013 15:19:11,3300.726362,1,1,0,2.221079826,0,0,0,0,-3.2568E-05,0,0,0,0
56,3360.778175,11/14/2013 15:20:11,3360.740366,1,1,0,2.222383261,0,0,0,0,0,0,0,0,0
57,3420.792172,11/14/2013 15:21:11,3420.754363,1,1,0,2.223686934,0,0,0,0,6.51836E-05,0,0,0,0
58,3480.806318,11/14/2013 15:22:11,3480.768509,1,1,0,2.22466445,0,0,0,0,3.2568E-05,0,0,0,0
59,3540.820343,11/14/2013 15:23:11,3540.782534,1,1,0,2.226130962,0,0,0,0,3.2568E-05,0,0,0,0
60,3600.84996,11/14/2013 15:24:11,3600.812151,1,1,0,2.227108717,0,0,0,0,-3.26157E-05,0,0,0,0
61,3660.86411,11/14/2013 15:25:11,3660.826301,1,1,0,2.22841239,0,0,0,0,0,0,0,0,0
62,3720.878326,11/14/2013 15:26:11,3720.840517,1,1,0,2.229715824,0,0,0,0,6.51836E-05,0,0,0,0
63,3780.892264,11/14/2013 15:27:11,3780.854455,1,1,0,2.2305305,0,0,0,0,3.2568E-05,0,0,0,0
64,3840.906416,11/14/2013 15:28:11,3840.868607,1,1,0,2.231834173,0,0,0,0,0,0,0,0,0
65,3900.920415,11/14/2013 15:29:11,3900.882606,1,1,0,2.232974768,0,0,0,0,0,0,0,0,0
66,3960.934505,11/14/2013 15:30:11,3960.896696,1,1,0,2.233952522,0,0,0,0,3.26157E-05,0,0,0,0
67,4020.948574,11/14/2013 15:31:11,4020.910765,1,1,0,2.235093117,0,0,0,0,3.2568E-05,0,0,0,0
68,4080.962641,11/14/2013 15:32:11,4080.924832,1,1,0,2.236070871,0,0,0,0,-3.2568E-05,0,0,0,0
69,4140.976712,11/14/2013 15:33:11,4140.938903,1,1,0,2.237374306,0,0,0,0,6.51836E-05,0,0,0,0
70,4200.990789,11/14/2013 15:34:11,4200.95298,1,1,0,2.23835206,0,0,0,0,0,0,0,0,0
71,4261.004927,11/14/2013 15:35:11,4260.967118,1,1,0,2.239329815,0,0,0,0,0,0,0,0,0
72,4321.018939,11/14/2013 15:36:11,4320.98113,1,1,0,2.240470409,0,0,0,0,3.26157E-05,0,0,0,0
73,4381.033007,11/14/2013 15:37:11,4380.995198,1,1,0,2.241447926,0,0,0,0,3.2568E-05,0,0,0,0
74,4441.047101,11/14/2013 15:38:11,4441.009292,1,1,0,2.24242568,0,0,0,0,0,0,0,0,0
