Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00760165,10/22/2013 16:55:27,59.96999581,1,1,0,3.599443197,0,0,0,0,-3.2568E-05,0,0,0,0
2,120.02194,10/22/2013 16:56:27,119.9843343,1,1,0,3.599606037,0,0,0,0,0,0,0,0,0
3,180.0364347,10/22/2013 16:57:27,179.9988288,1,1,0,3.599769115,0,0,0,0,-3.2568E-05,0,0,0,0
4,240.0509787,10/22/2013 16:58:27,240.0133728,1,1,0,3.599931955,0,0,0,0,3.2568E-05,0,0,0,0
5,300.0668803,10/22/2013 16:59:27,300.0292743,1,1,0,3.600095034,0,0,0,0,3.26157E-05,0,0,0,0
6,360.0800802,10/22/2013 17:00:27,360.0424744,1,1,0,3.600095034,0,0,0,0,-3.2568E-05,0,0,0,0
7,420.0945606,10/22/2013 17:01:27,420.0569547,1,1,0,3.600257874,0,0,0,0,0,0,0,0,0
8,480.1091729,10/22/2013 17:02:27,480.071567,1,1,0,3.600095034,0,0,0,0,-3.2568E-05,0,0,0,0
9,540.1236325,10/22/2013 17:03:27,540.0860266,1,1,0,3.600257874,0,0,0,0,-3.2568E-05,0,0,0,0
10,600.13815,10/22/2013 17:04:27,600.1005441,1,1,0,3.600420713,0,0,0,0,-3.26157E-05,0,0,0,0
11,660.1526851,10/22/2013 17:05:27,660.1150792,1,1,0,3.600420713,0,0,0,0,0,0,0,0,0
12,720.1672212,10/22/2013 17:06:27,720.1296153,1,1,0,3.600420713,0,0,0,0,3.2568E-05,0,0,0,0
13,780.1818186,10/22/2013 17:07:27,780.1442127,1,1,0,3.600420713,0,0,0,0,-3.26157E-05,0,0,0,0
14,840.1962959,10/22/2013 17:08:27,840.15869,1,1,0,3.600420713,0,0,0,0,-6.51836E-05,0,0,0,0
15,900.2109306,10/22/2013 17:09:27,900.1733247,1,1,0,3.600583792,0,0,0,0,3.26157E-05,0,0,0,0
16,960.2253923,10/22/2013 17:10:27,960.1877864,1,1,0,3.600583792,0,0,0,0,-3.2568E-05,0,0,0,0
17,1020.239933,10/22/2013 17:11:27,1020.202327,1,1,0,3.600746632,0,0,0,0,3.2568E-05,0,0,0,0
18,1080.254492,10/22/2013 17:12:27,1080.216886,1,1,0,3.600583792,0,0,0,0,0,0,0,0,0
19,1140.269038,10/22/2013 17:13:27,1140.231432,1,1,0,3.600746632,0,0,0,0,3.2568E-05,0,0,0,0
20,1200.283489,10/22/2013 17:14:27,1200.245883,1,1,0,3.600583792,0,0,0,0,-3.2568E-05,0,0,0,0
21,1260.298053,10/22/2013 17:15:27,1260.260447,1,1,0,3.600420713,0,0,0,0,-3.26157E-05,0,0,0,0
22,1320.312575,10/22/2013 17:16:27,1320.274969,1,1,0,3.600583792,0,0,0,0,0,0,0,0,0
23,1380.327102,10/22/2013 17:17:27,1380.289496,1,1,0,3.600583792,0,0,0,0,3.26157E-05,0,0,0,0
24,1440.341626,10/22/2013 17:18:27,1440.30402,1,1,0,3.600583792,0,0,0,0,0,0,0,0,0
25,1500.356162,10/22/2013 17:19:27,1500.318556,1,1,0,3.60090971,0,0,0,0,3.26157E-05,0,0,0,0
26,1560.370756,10/22/2013 17:20:27,1560.33315,1,1,0,3.600420713,0,0,0,0,-3.26157E-05,0,0,0,0
27,1620.385293,10/22/2013 17:21:28,1620.347687,1,1,0,3.600583792,0,0,0,0,0,0,0,0,0
28,1680.399767,10/22/2013 17:22:28,1680.362161,1,1,0,3.60090971,0,0,0,0,3.26157E-05,0,0,0,0
29,1740.414308,10/22/2013 17:23:28,1740.376702,1,1,0,3.600583792,0,0,0,0,0,0,0,0,0
30,1800.428822,10/22/2013 17:24:28,1800.391216,1,1,0,3.600583792,0,0,0,0,3.26157E-05,0,0,0,0
31,1860.443352,10/22/2013 17:25:28,1860.405746,1,1,0,3.600583792,0,0,0,0,0,0,0,0,0
32,1920.45788,10/22/2013 17:26:28,1920.420274,1,1,0,3.600583792,0,0,0,0,-3.2568E-05,0,0,0,0
33,1980.472544,10/22/2013 17:27:28,1980.434938,1,1,0,3.600420713,0,0,0,0,-6.51836E-05,0,0,0,0
34,2040.486953,10/22/2013 17:28:28,2040.449347,1,1,0,3.600746632,0,0,0,0,3.2568E-05,0,0,0,0
35,2100.50149,10/22/2013 17:29:28,2100.463884,1,1,0,3.60090971,0,0,0,0,3.26157E-05,0,0,0,0
36,2160.516051,10/22/2013 17:30:28,2160.478445,1,1,0,3.60090971,0,0,0,0,3.26157E-05,0,0,0,0
37,2220.530638,10/22/2013 17:31:28,2220.493032,1,1,0,3.600583792,0,0,0,0,-3.2568E-05,0,0,0,0
38,2280.545157,10/22/2013 17:32:28,2280.507551,1,1,0,3.600746632,0,0,0,0,0,0,0,0,0
39,2340.55969,10/22/2013 17:33:28,2340.522084,1,1,0,3.60090971,0,0,0,0,6.51836E-05,0,0,0,0
40,2400.574185,10/22/2013 17:34:28,2400.53658,1,1,0,3.60107255,0,0,0,0,3.2568E-05,0,0,0,0
41,2460.588694,10/22/2013 17:35:28,2460.551088,1,1,0,3.600746632,0,0,0,0,0,0,0,0,0
42,2520.603217,10/22/2013 17:36:28,2520.565611,1,1,0,3.60090971,0,0,0,0,3.26157E-05,0,0,0,0
43,2580.617772,10/22/2013 17:37:28,2580.580166,1,1,0,3.600583792,0,0,0,0,-6.51836E-05,0,0,0,0
44,2640.632293,10/22/2013 17:38:28,2640.594687,1,1,0,3.60090971,0,0,0,0,3.26157E-05,0,0,0,0
