Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00049,09/25/2013 09:23:47,60.00049038,1,1,0,2.793999195,0,0,0,0,0,0,0,0,0
2,120.0136229,09/25/2013 09:24:47,120.0136233,1,1,0,2.793184519,0,0,0,0,0,0,0,0,0
3,180.0230996,09/25/2013 09:25:47,180.0231,1,1,0,2.793021441,0,0,0,0,3.2568E-05,0,0,0,0
4,240.0283377,09/25/2013 09:26:47,240.0283381,1,1,0,2.792532682,0,0,0,0,-3.2568E-05,0,0,0,0
5,300.0416803,09/25/2013 09:27:47,300.0416807,1,1,0,2.792043924,0,0,0,0,-3.2568E-05,0,0,0,0
6,360.0561331,09/25/2013 09:28:47,360.0561335,1,1,0,2.791718006,0,0,0,0,0,0,0,0,0
7,420.0706188,09/25/2013 09:29:47,420.0706191,1,1,0,2.791554928,0,0,0,0,0,0,0,0,0
8,480.0851676,09/25/2013 09:30:47,480.0851679,1,1,0,2.791392088,0,0,0,0,-3.2568E-05,0,0,0,0
9,540.099682,09/25/2013 09:31:47,540.0996822,1,1,0,2.79122901,0,0,0,0,-3.26157E-05,0,0,0,0
10,600.1142256,09/25/2013 09:32:47,600.1142259,1,1,0,2.79122901,0,0,0,0,3.2568E-05,0,0,0,0
11,660.1287742,09/25/2013 09:33:47,660.1287745,1,1,0,2.79106617,0,0,0,0,0,0,0,0,0
12,720.1436495,09/25/2013 09:34:47,720.1436498,1,1,0,2.79122901,0,0,0,0,3.2568E-05,0,0,0,0
13,780.1578422,09/25/2013 09:35:47,780.1578425,1,1,0,2.790903091,0,0,0,0,3.2568E-05,0,0,0,0
14,840.1723682,09/25/2013 09:36:47,840.1723685,1,1,0,2.79106617,0,0,0,0,0,0,0,0,0
15,900.186908,09/25/2013 09:37:47,900.1869083,1,1,0,2.79106617,0,0,0,0,0,0,0,0,0
16,960.2014369,09/25/2013 09:38:47,960.2014371,1,1,0,2.79106617,0,0,0,0,0,0,0,0,0
17,1020.215977,09/25/2013 09:39:47,1020.215977,1,1,0,2.79122901,0,0,0,0,0,0,0,0,0
18,1080.230526,09/25/2013 09:40:47,1080.230527,1,1,0,2.79122901,0,0,0,0,0,0,0,0,0
19,1140.245052,09/25/2013 09:41:47,1140.245053,1,1,0,2.79122901,0,0,0,0,0,0,0,0,0
20,1200.259599,09/25/2013 09:42:47,1200.259599,1,1,0,2.791392088,0,0,0,0,3.26157E-05,0,0,0,0
21,1260.2742,09/25/2013 09:43:47,1260.2742,1,1,0,2.791392088,0,0,0,0,-3.2568E-05,0,0,0,0
22,1320.289615,09/25/2013 09:44:47,1320.289615,1,1,0,2.791554928,0,0,0,0,3.2568E-05,0,0,0,0
23,1380.3032,09/25/2013 09:45:47,1380.303201,1,1,0,2.791718006,0,0,0,0,-3.2568E-05,0,0,0,0
24,1440.317737,09/25/2013 09:46:47,1440.317737,1,1,0,2.791880846,0,0,0,0,0,0,0,0,0
25,1500.332294,09/25/2013 09:47:47,1500.332295,1,1,0,2.791880846,0,0,0,0,0,0,0,0,0
26,1560.346818,09/25/2013 09:48:47,1560.346818,1,1,0,2.791880846,0,0,0,0,0,0,0,0,0
