Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00531653,10/28/2013 08:27:03,59.96760485,1,1,0,2.869280338,0,0,0,0,0,0,0,0,0
2,120.0198496,10/28/2013 08:28:03,119.9821379,1,1,0,2.867976904,0,0,0,0,-3.2568E-05,0,0,0,0
3,180.0344309,10/28/2013 08:29:03,179.9967192,1,1,0,2.866999149,0,0,0,0,-3.26157E-05,0,0,0,0
4,240.0489417,10/28/2013 08:30:03,240.0112301,1,1,0,2.866510391,0,0,0,0,0,0,0,0,0
5,300.0634834,10/28/2013 08:31:03,300.0257717,1,1,0,2.865695715,0,0,0,0,3.26157E-05,0,0,0,0
6,360.0780005,10/28/2013 08:32:03,360.0402888,1,1,0,2.865206718,0,0,0,0,6.51836E-05,0,0,0,0
7,420.0924401,10/28/2013 08:33:03,420.0547284,1,1,0,2.864392042,0,0,0,0,0,0,0,0,0
8,480.1070414,10/28/2013 08:34:03,480.0693297,1,1,0,2.863903284,0,0,0,0,-3.2568E-05,0,0,0,0
9,540.1214935,10/28/2013 08:35:03,540.0837819,1,1,0,2.863414288,0,0,0,0,0,0,0,0,0
10,600.1360603,10/28/2013 08:36:03,600.0983488,1,1,0,2.863088369,0,0,0,0,0,0,0,0,0
11,660.150554,10/28/2013 08:37:03,660.1128423,1,1,0,2.862599611,0,0,0,0,0,0,0,0,0
12,720.1650794,10/28/2013 08:38:03,720.1273677,1,1,0,2.862599611,0,0,0,0,-3.2568E-05,0,0,0,0
13,780.1797134,10/28/2013 08:39:03,780.1420019,1,1,0,2.862273693,0,0,0,0,0,0,0,0,0
14,840.1943033,10/28/2013 08:40:03,840.1565917,1,1,0,2.862273693,0,0,0,0,3.2568E-05,0,0,0,0
15,900.2086476,10/28/2013 08:41:03,900.1709359,1,1,0,2.861784935,0,0,0,0,0,0,0,0,0
16,960.2232252,10/28/2013 08:42:03,960.1855135,1,1,0,2.861621857,0,0,0,0,-3.26157E-05,0,0,0,0
17,1020.237775,10/28/2013 08:43:03,1020.200064,1,1,0,2.861459017,0,0,0,0,-3.2568E-05,0,0,0,0
18,1080.252201,10/28/2013 08:44:03,1080.21449,1,1,0,2.861295938,0,0,0,0,-3.26157E-05,0,0,0,0
19,1140.266836,10/28/2013 08:45:03,1140.229124,1,1,0,2.861621857,0,0,0,0,6.51836E-05,0,0,0,0
20,1200.281252,10/28/2013 08:46:03,1200.243541,1,1,0,2.861621857,0,0,0,0,6.51836E-05,0,0,0,0
21,1260.295826,10/28/2013 08:47:03,1260.258114,1,1,0,2.861295938,0,0,0,0,-3.26157E-05,0,0,0,0
22,1320.310378,10/28/2013 08:48:03,1320.272666,1,1,0,2.861295938,0,0,0,0,3.2568E-05,0,0,0,0
23,1380.324826,10/28/2013 08:49:03,1380.287114,1,1,0,2.861133099,0,0,0,0,0,0,0,0,0
24,1440.339412,10/28/2013 08:50:03,1440.3017,1,1,0,2.86080718,0,0,0,0,-3.26157E-05,0,0,0,0
25,1500.353867,10/28/2013 08:51:03,1500.316156,1,1,0,2.861133099,0,0,0,0,0,0,0,0,0
26,1560.368385,10/28/2013 08:52:03,1560.330674,1,1,0,2.861133099,0,0,0,0,6.51836E-05,0,0,0,0
27,1620.382974,10/28/2013 08:53:03,1620.345263,1,1,0,2.860970259,0,0,0,0,-6.5136E-05,0,0,0,0
28,1680.39746,10/28/2013 08:54:03,1680.359748,1,1,0,2.861295938,0,0,0,0,6.5136E-05,0,0,0,0
29,1740.411955,10/28/2013 08:55:03,1740.374243,1,1,0,2.86080718,0,0,0,0,-3.26157E-05,0,0,0,0
30,1800.426511,10/28/2013 08:56:03,1800.388799,1,1,0,2.861133099,0,0,0,0,6.51836E-05,0,0,0,0
31,1860.44099,10/28/2013 08:57:03,1860.403278,1,1,0,2.86080718,0,0,0,0,3.2568E-05,0,0,0,0
32,1920.45552,10/28/2013 08:58:03,1920.417809,1,1,0,2.860970259,0,0,0,0,0,0,0,0,0
33,1980.470129,10/28/2013 08:59:03,1980.432417,1,1,0,2.860970259,0,0,0,0,0,0,0,0,0
34,2040.484623,10/28/2013 09:00:03,2040.446911,1,1,0,2.861133099,0,0,0,0,9.77516E-05,0,0,0,0
35,2100.499125,10/28/2013 09:01:03,2100.461413,1,1,0,2.861133099,0,0,0,0,3.2568E-05,0,0,0,0
36,2160.513595,10/28/2013 09:02:03,2160.475883,1,1,0,2.86080718,0,0,0,0,-6.51836E-05,0,0,0,0
37,2220.528125,10/28/2013 09:03:03,2220.490413,1,1,0,2.861133099,0,0,0,0,6.51836E-05,0,0,0,0
38,2280.54266,10/28/2013 09:04:03,2280.504948,1,1,0,2.860970259,0,0,0,0,0,0,0,0,0
39,2340.55717,10/28/2013 09:05:03,2340.519459,1,1,0,2.861133099,0,0,0,0,6.51836E-05,0,0,0,0
40,2400.571699,10/28/2013 09:06:03,2400.533988,1,1,0,2.860970259,0,0,0,0,-3.2568E-05,0,0,0,0
41,2460.586209,10/28/2013 09:07:03,2460.548497,1,1,0,2.861295938,0,0,0,0,6.5136E-05,0,0,0,0
42,2520.60079,10/28/2013 09:08:03,2520.563079,1,1,0,2.861295938,0,0,0,0,6.5136E-05,0,0,0,0
43,2580.615319,10/28/2013 09:09:03,2580.577608,1,1,0,2.860970259,0,0,0,0,-3.2568E-05,0,0,0,0
44,2640.629852,10/28/2013 09:10:03,2640.592141,1,1,0,2.861133099,0,0,0,0,3.2568E-05,0,0,0,0
45,2700.645884,10/28/2013 09:11:03,2700.608172,1,1,0,2.861295938,0,0,0,0,3.2568E-05,0,0,0,0
46,2760.658874,10/28/2013 09:12:03,2760.621163,1,1,0,2.861133099,0,0,0,0,0,0,0,0,0
47,2820.67336,10/28/2013 09:13:03,2820.635648,1,1,0,2.861295938,0,0,0,0,0,0,0,0,0
48,2880.687852,10/28/2013 09:14:03,2880.65014,1,1,0,2.861295938,0,0,0,0,3.2568E-05,0,0,0,0
49,2940.702422,10/28/2013 09:15:03,2940.664711,1,1,0,2.861295938,0,0,0,0,3.2568E-05,0,0,0,0
50,3000.716903,10/28/2013 09:16:03,3000.679191,1,1,0,2.861295938,0,0,0,0,0,0,0,0,0
51,3060.731488,10/28/2013 09:17:03,3060.693776,1,1,0,2.861133099,0,0,0,0,0,0,0,0,0
52,3120.745942,10/28/2013 09:18:03,3120.70823,1,1,0,2.861295938,0,0,0,0,0,0,0,0,0
53,3180.760546,10/28/2013 09:19:03,3180.722834,1,1,0,2.861459017,0,0,0,0,-3.2568E-05,0,0,0,0
54,3240.77516,10/28/2013 09:20:03,3240.737448,1,1,0,2.861295938,0,0,0,0,0,0,0,0,0
55,3300.789602,10/28/2013 09:21:03,3300.75189,1,1,0,2.861459017,0,0,0,0,0,0,0,0,0
56,3360.804023,10/28/2013 09:22:03,3360.766311,1,1,0,2.861295938,0,0,0,0,-3.26157E-05,0,0,0,0
57,3420.818555,10/28/2013 09:23:03,3420.780843,1,1,0,2.861621857,0,0,0,0,3.2568E-05,0,0,0,0
58,3480.833146,10/28/2013 09:24:03,3480.795434,1,1,0,2.861459017,0,0,0,0,-6.51836E-05,0,0,0,0
59,3540.847667,10/28/2013 09:25:03,3540.809955,1,1,0,2.861295938,0,0,0,0,0,0,0,0,0
60,3600.862181,10/28/2013 09:26:03,3600.824469,1,1,0,2.861295938,0,0,0,0,0,0,0,0,0
61,3660.876722,10/28/2013 09:27:03,3660.83901,1,1,0,2.861621857,0,0,0,0,3.2568E-05,0,0,0,0
62,3720.890881,10/28/2013 09:28:03,3720.85317,1,1,0,2.861295938,0,0,0,0,-6.51836E-05,0,0,0,0
63,3780.905674,10/28/2013 09:29:04,3780.867963,1,1,0,2.861621857,0,0,0,0,0,0,0,0,0
64,3840.920239,10/28/2013 09:30:04,3840.882527,1,1,0,2.861621857,0,0,0,0,0,0,0,0,0
65,3900.934739,10/28/2013 09:31:04,3900.897027,1,1,0,2.861459017,0,0,0,0,-3.2568E-05,0,0,0,0
66,3960.949317,10/28/2013 09:32:04,3960.911605,1,1,0,2.861459017,0,0,0,0,-3.2568E-05,0,0,0,0
67,4020.963843,10/28/2013 09:33:04,4020.926131,1,1,0,2.861459017,0,0,0,0,-6.51836E-05,0,0,0,0
68,4080.978305,10/28/2013 09:34:04,4080.940593,1,1,0,2.861621857,0,0,0,0,3.2568E-05,0,0,0,0
69,4140.992829,10/28/2013 09:35:04,4140.955117,1,1,0,2.861621857,0,0,0,0,-6.51836E-05,0,0,0,0
70,4201.007409,10/28/2013 09:36:04,4200.969697,1,1,0,2.861784935,0,0,0,0,0,0,0,0,0
71,4261.02193,10/28/2013 09:37:04,4260.984218,1,1,0,2.861947775,0,0,0,0,3.2568E-05,0,0,0,0
72,4321.036387,10/28/2013 09:38:04,4320.998675,1,1,0,2.861784935,0,0,0,0,3.26157E-05,0,0,0,0
73,4381.050953,10/28/2013 09:39:04,4381.013242,1,1,0,2.861947775,0,0,0,0,3.2568E-05,0,0,0,0
74,4441.065756,10/28/2013 09:40:04,4441.028045,1,1,0,2.861947775,0,0,0,0,3.2568E-05,0,0,0,0
75,4501.079973,10/28/2013 09:41:04,4501.042261,1,1,0,2.861947775,0,0,0,0,0,0,0,0,0
76,4561.094476,10/28/2013 09:42:04,4561.056764,1,1,0,2.861947775,0,0,0,0,3.2568E-05,0,0,0,0
77,4621.109198,10/28/2013 09:43:04,4621.071486,1,1,0,2.862110853,0,0,0,0,9.77993E-05,0,0,0,0
78,4681.123578,10/28/2013 09:44:04,4681.085867,1,1,0,2.862110853,0,0,0,0,6.51836E-05,0,0,0,0
79,4741.138041,10/28/2013 09:45:04,4741.100329,1,1,0,2.862110853,0,0,0,0,3.26157E-05,0,0,0,0
80,4801.152562,10/28/2013 09:46:04,4801.114851,1,1,0,2.861784935,0,0,0,0,-6.51836E-05,0,0,0,0
81,4861.167091,10/28/2013 09:47:04,4861.12938,1,1,0,2.861947775,0,0,0,0,0,0,0,0,0
