Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00531587,09/09/2013 14:21:36,59.96771372,1,1,0,2.090396643,0,0,0,0,3.2568E-05,0,0,0,0
2,120.0199968,09/09/2013 14:22:36,119.9823947,1,1,0,2.09284091,0,0,0,0,3.2568E-05,0,0,0,0
3,180.034521,09/09/2013 14:23:36,179.996919,1,1,0,2.095448017,0,0,0,0,6.51836E-05,0,0,0,0
4,240.049108,09/09/2013 14:24:36,240.0115059,1,1,0,2.097892284,0,0,0,0,3.26157E-05,0,0,0,0
5,300.0650391,09/09/2013 14:25:36,300.0274371,1,1,0,2.100336552,0,0,0,0,3.26157E-05,0,0,0,0
6,360.0783878,09/09/2013 14:26:37,360.0407856,1,1,0,2.103432417,0,0,0,0,9.77516E-05,0,0,0,0
7,420.0930184,09/09/2013 14:27:37,420.0554163,1,1,0,2.105713606,0,0,0,0,0,0,0,0,0
8,480.1075046,09/09/2013 14:28:37,480.0699024,1,1,0,2.108483791,0,0,0,0,9.77516E-05,0,0,0,0
9,540.1221053,09/09/2013 14:29:37,540.0845032,1,1,0,2.111253977,0,0,0,0,3.26157E-05,0,0,0,0
10,600.136712,09/09/2013 14:30:37,600.0991098,1,1,0,2.113698006,0,0,0,0,3.2568E-05,0,0,0,0
11,660.1514075,09/09/2013 14:31:37,660.1138055,1,1,0,2.116305113,0,0,0,0,3.2568E-05,0,0,0,0
12,720.1659291,09/09/2013 14:32:37,720.128327,1,1,0,2.11874938,0,0,0,0,-3.2568E-05,0,0,0,0
13,780.1805481,09/09/2013 14:33:37,780.142946,1,1,0,2.121519566,0,0,0,0,3.26157E-05,0,0,0,0
14,840.1951572,09/09/2013 14:34:37,840.1575551,1,1,0,2.124126673,0,0,0,0,3.26157E-05,0,0,0,0
15,900.209683,09/09/2013 14:35:37,900.1720809,1,1,0,2.126570702,0,0,0,0,3.2568E-05,0,0,0,0
16,960.2244906,09/09/2013 14:36:37,960.1868886,1,1,0,2.128852129,0,0,0,0,0,0,0,0,0
17,1020.239028,09/09/2013 14:37:37,1020.201426,1,1,0,2.131296158,0,0,0,0,0,0,0,0,0
18,1080.25359,09/09/2013 14:38:37,1080.215988,1,1,0,2.133903503,0,0,0,0,9.77993E-05,0,0,0,0
19,1140.268186,09/09/2013 14:39:37,1140.230584,1,1,0,2.136021614,0,0,0,0,3.2568E-05,0,0,0,0
20,1200.282801,09/09/2013 14:40:37,1200.245199,1,1,0,2.138139963,0,0,0,0,0,0,0,0,0
21,1260.297421,09/09/2013 14:41:37,1260.259819,1,1,0,2.140421152,0,0,0,0,6.5136E-05,0,0,0,0
22,1320.312142,09/09/2013 14:42:37,1320.27454,1,1,0,2.142539501,0,0,0,0,6.51836E-05,0,0,0,0
