Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00520011,09/11/2013 08:36:30,59.96771218,1,1,0,3.540293694,0,0,0,0,3.26157E-05,0,0,0,0
2,120.0198227,09/11/2013 08:37:30,119.9823347,1,1,0,3.540456533,0,0,0,0,6.51836E-05,0,0,0,0
3,180.0344979,09/11/2013 08:38:30,179.9970099,1,1,0,3.540130615,0,0,0,0,3.2568E-05,0,0,0,0
4,240.0491302,09/11/2013 08:39:30,240.0116422,1,1,0,3.539967775,0,0,0,0,-3.2568E-05,0,0,0,0
5,300.0636801,09/11/2013 08:40:30,300.0261921,1,1,0,3.539967775,0,0,0,0,0,0,0,0,0
6,360.0783031,09/11/2013 08:41:30,360.0408151,1,1,0,3.539967775,0,0,0,0,3.26157E-05,0,0,0,0
7,420.0929479,09/11/2013 08:42:30,420.0554599,1,1,0,3.539967775,0,0,0,0,-3.2568E-05,0,0,0,0
8,480.1075586,09/11/2013 08:43:30,480.0700706,1,1,0,3.539967775,0,0,0,0,0,0,0,0,0
9,540.1222352,09/11/2013 08:44:30,540.0847472,1,1,0,3.540130615,0,0,0,0,0,0,0,0,0
10,600.1368784,09/11/2013 08:45:30,600.0993905,1,1,0,3.539804697,0,0,0,0,-3.26157E-05,0,0,0,0
11,660.1514318,09/11/2013 08:46:30,660.1139438,1,1,0,3.539967775,0,0,0,0,-3.2568E-05,0,0,0,0
12,720.1660416,09/11/2013 08:47:30,720.1285536,1,1,0,3.539804697,0,0,0,0,0,0,0,0,0
13,780.1807268,09/11/2013 08:48:30,780.1432388,1,1,0,3.539641857,0,0,0,0,-3.2568E-05,0,0,0,0
14,840.1952782,09/11/2013 08:49:30,840.1577902,1,1,0,3.539967775,0,0,0,0,3.26157E-05,0,0,0,0
15,900.2098852,09/11/2013 08:50:30,900.1723972,1,1,0,3.539804697,0,0,0,0,-3.26157E-05,0,0,0,0
16,960.2244945,09/11/2013 08:51:30,960.1870064,1,1,0,3.539804697,0,0,0,0,-3.26157E-05,0,0,0,0
17,1020.239125,09/11/2013 08:52:30,1020.201637,1,1,0,3.540130615,0,0,0,0,0,0,0,0,0
