Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.00822308,11/14/2013 07:59:00,59.96874304,1,1,0,2.590316296,0,0,0,0,0,0,0,0,0
2,120.009686,11/14/2013 08:00:00,119.9702059,1,1,0,2.590642214,0,0,0,0,3.26157E-05,0,0,0,0
3,180.0192403,11/14/2013 08:01:00,179.9797602,1,1,0,2.591293812,0,0,0,0,0,0,0,0,0
4,240.0331932,11/14/2013 08:02:00,239.9937131,1,1,0,2.591945648,0,0,0,0,0,0,0,0,0
5,300.0472151,11/14/2013 08:03:00,300.0077351,1,1,0,2.592923403,0,0,0,0,0,0,0,0,0
6,360.0613511,11/14/2013 08:04:00,360.021871,1,1,0,2.593575239,0,0,0,0,0,0,0,0,0
7,420.0753191,11/14/2013 08:05:00,420.0358391,1,1,0,2.594063997,0,0,0,0,-6.51836E-05,0,0,0,0
8,480.0894223,11/14/2013 08:06:00,480.0499423,1,1,0,2.594878674,0,0,0,0,3.2568E-05,0,0,0,0
9,540.1034347,11/14/2013 08:07:00,540.0639546,1,1,0,2.59536767,0,0,0,0,-3.2568E-05,0,0,0,0
10,600.1174988,11/14/2013 08:08:00,600.0780187,1,1,0,2.596019268,0,0,0,0,0,0,0,0,0
11,660.1315465,11/14/2013 08:09:00,660.0920664,1,1,0,2.596182346,0,0,0,0,0,0,0,0,0
12,720.1456227,11/14/2013 08:10:00,720.1061426,1,1,0,2.596508265,0,0,0,0,3.26157E-05,0,0,0,0
13,780.159668,11/14/2013 08:11:00,780.1201879,1,1,0,2.596834183,0,0,0,0,0,0,0,0,0
14,840.1737276,11/14/2013 08:12:00,840.1342476,1,1,0,2.596997023,0,0,0,0,-6.51836E-05,0,0,0,0
15,900.187801,11/14/2013 08:13:00,900.1483209,1,1,0,2.597322941,0,0,0,0,3.26157E-05,0,0,0,0
16,960.2018349,11/14/2013 08:14:00,960.1623548,1,1,0,2.597648859,0,0,0,0,0,0,0,0,0
17,1020.215955,11/14/2013 08:15:00,1020.176475,1,1,0,2.597974777,0,0,0,0,3.26157E-05,0,0,0,0
18,1080.229951,11/14/2013 08:16:00,1080.190471,1,1,0,2.598137617,0,0,0,0,0,0,0,0,0
